,data,label
6505,vỏ ngoài của chai dầu ăn cũ  lớp mác giấy thì dán nhăn nheo. ... mình không ưng về sp này. cám ơn.,1
6506,sản phẩm rất chán. giấy thì xấu như sách lậu vậy. Nội dung thì cực nhàm chán và ngớ ngẩn,0
6507,Bọc kĩ chất lượng oke. Cảm ơn shop,1
6508," Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh
Còn đc shop tặng kèm 1 dây buộc tóc xì tin xì khói",1
6509,Cái hủ khô bò shop ko niêm phong  mình thấy nó nhẹ hơn so với túi mực  bỏ lên cân có 4lạng hơn xíu tính lun cả hủ ,1
6510,Giày đẹp lắm shop ah,1
6511,"Bản dịch quá tệ người dịch có trình độ tiếng Anh còn kém không có kiến thức sâu rộng về tôn giáo cũng như lịch sử văn hóa của những đất nước được nói đến trong cuốn sách. Nhà xuất bản không nên dùng tên sách là """"Hành Trình về Phương Đông""""  cuốn """"Hành Trình về Phương Đông"""" là tên cuốn sách do Nguyên Phong phóng tác cùng nguyên bản """"Life and Teaching of the Masters of the East"""" này. Hãy tìm hiểu xem Nguyên Phong là ai bạn sẽ hiểu tại sao cuốn của Nguyên Phong lại nổi tiếng như vậy. Tôi chỉ xem được 1 chương của cuốn này và quyết định ngưng đọc. Kiến thức của Anlebooks quá kém cỏi.Tôi đã đọc cuốn """"Hành Trình về Phương Đông"""" của Nguyên Phong 2 lần, và tôi sẽ đọc lại thay vì đọc bản dịch tào lao này. CÁC BẠN CẦN XEM XÉT KỸ TRƯỚC KHI MUA BẢN DỊCH NÀY. 
Cảm ơn!",0
6512,ko bik có ai để ý ko nhưng khi bật chế độ tiết kiệm pin thì phía trên màn hình sẽ mặc định hiện lên 1 thanh màu xám. Có thể nh ng sẽ ko để ý nhưng minh thấy nó khá khó chịu .,0
6513,Hàng thật không giống hình  lắm cx ok oy. Chưa dùng thử  nên chưa đánh giá chất  lượng dk,1
6514," Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn
Phải dùng thử coi mới biết được chất lượng ạ",1
6515,"Mình mua với giá 195k nhận được vào trưa ngày hôm nay dù hôm qua đã có thông tin Tiki bắt đầu giao hàng đợi mãi mà không thấy.Hộp đựng rất to so với sản phẩm, Tiki đóng gói rất tốt. Nhưng khi mở hộp ra thì hình ảnh bao bì sản phẩm thì không giống như hình, thấy cũ và xấu hơn trong hình, các thông số chi tiết như microsd, 32GB, class 10 thì đúng, của FPT phân phối
Tiếp đến là ngày bảo hành. Mình mua ngày 26/9/2016, mà thông tin ghi trên tem của FPT là tháng 8/2016, mất hết 1 tháng bảo hành.
Thẻ nhớ có dung lượng thực sự là 29GB tốc độ chép cũng không như sản phẩm quảng cáo vẫn còn khá chậm. Không biết về độ bền như thế nào nói chung tạm ổn nhưng class 10 thì không ngờ lại chậm đến vậy",0
6516,Chất lượng xấu k đáng tiền ,1
6517,hàng nhân cũ và xước rất nhiều. Đã đổi trả.Việc hàng cũ lẽ ra nên báo trước với khách hàng,0
6518, Shop phục vụ rất tốt hàng đẹp như hình sẽ ủng hộ nhiều,1
6519,K hài lòng lắm,1
6520,"Hộp chai cũ dính keo đầyHSD 24 tháng nhưng khi mình nhận hàng chỉ còn 5 tháng nữa là hết hạn, trong khi tiki luôn cam kết hàng luôn còn khoảng 50% hạn sử dụng
Mình mua hàng tiki rất nhiều nhưng càng ngày làm mình càng thất vọng về tiki",0
6521, Đóng gói sản phẩm rất kém! K nổi 1 hộp tử tế,0
6522,Tôi rất thích thiết kế của Sony. Nhưng tôi thích 1 mẫu nhỏ gọn để thay thế khi Z3 compact già cỗi chứ không quan tâm cái viền màn hình siêu mỏng.,1
6523,Cường lực full màn hình nhưng phần màu đen lại là nhựa dẻo??,0
6524,K giống hình màu sắc k tươi,0
6525,Ghi Chú RÕ VÀNG . Khoanh vào cả màu sp mà giao ko đúng gì cả . ,0
6526, Chất lượng sản phẩm tuyệt vời Đôi giày của mình mình làm rất nhiều cách nhưng đế vẫn cứ ố nhưng sau khi dùng sản phẩm bên shop mình rất bất ngờ và thực sự shop đã cứu đôi giày yêu dấu của mình  😭😭 chất lượng 5 sao,1
6527,"Đây là lần đầu tiên mình viết cảm nghĩ về một quyển sách nhưng lý do là do sách viết quá tệ. Cái tôi của tác giả quá lớn đứng trên lập trường của bản thân mà không hề suy nghĩ đến cảm nhận của người đọc. Như lúc ở Pháp. tác giả khen Pháp đẹp do đã đọc nhiều tiểu thuyết Pháp nên yêu nó qua những trang sách Victor Hugo còn bản thân mình không hề thấy được nét đẹp gì của Pháp cả quá mờ nhạt và không thể """"đi du lịch qua những trang sách"""". Cách dùng từ cũng """"kinh khủng"""" có đoạn chửi rất tục thiết nghĩ khi viết sách nên chú ý khi dùng từ ngữ cố gắng tạo kịch tính trong nhiều tình huống nhưng viết không tới làm tụt cảm xúc người đọc. Đây là quyển sách tệ nhất mình từng mua.",0
6528, Chất lượng sản phẩm tuyệt vời. Cứ sợ là hàng fake nhưng thật ra là hàng auth. Mấy thím cứ yên tâm 😊😊😊,1
6529,"Gắn bó với 3 đời LG: LG G xách tay (mua hơn 10 tr): điểm chết màn hình, Gpro xách tay (hơn 8tr): mốc mà hình, LG G2 chính hãng(11tr) loạn cảm ứng. Nghe nói dạo này G4 còn bị bệnh chết main, thật ko thể hiểu nổi chất lượng hoàn thiện của LG nữa",0
6530,Đc cái gói hàng kĩ. Sản phẩm bị gỉ sét cổng HDMI thì cong vênh lên cổng VGA thì trầy xước...Nói chung tiền nào của đó.,0
6531,Ship hàng nhanh làm việc rất thân thiện hàng sản phẩm chất lượng như miêu tả rất đẹp mình sẽ ủng hộ shop dài dài,1
6532,Shop này uy tín nè hàng đã đẹp mà còn đầy đủ hộp + pin tặng thêm đeo đồng bọn nó hỏi mua mấy triệu he he chắc nhập hàng của shop về bán lại quá :),1
6533,Son đẹp nhe đóng gói cẩn thận sẽ ủng hộ mấy lần tới ạ Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,1
6534,Em này tầm 4m thì may còn có người mua. Nếu dân yêu BlackBerry thì em này ko có cửa. Còn dân công nghệ chắc ko chọn em này. Thật tiếc vì BlackBerry đã đi sai làn đường.,0
6535,Phải xem đã. Cài đặt cũng dễ,1
6536, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh nước hoa thơm lắm luôn ,1
6537,Sp cung dc nhung ko cho khach hang xem hang trc...cân xem xet lai van de nay nhe shop,0
6538, Chất lượng sản phẩm rất kém mới mua về bị hỏng k dùng dk ,0
6539,Cánh quạt rụng hết cả rA số thì nắp ngược. Thế mà vẫn giao hàng dc,0
6540,Bàn phím chán  đúng là tiền nào của đấy,0
6541,Khác tấm trong hình :( ,1
6542,Giao hàng không đúng màu.,0
6543,giày rất đẹp và rẻ đóng góp cẩn thận. Sẽ ủng hộ shop tiếp ,1
6544,chắc xài ko tốt quá ghim điện có chút xíu mà dây điện nóng quá trời,0
6545,Quat dot nay qua te cai thi k quay cai thi khong chay den cai thi pin chai mua 10 cai bi loi het 3 cai,0
6546, Chất lượng sản phẩm tuyệt vời  check dc mã vạch . Hàng tốt,1
6547,Các mày thấy giày t mua cho ny t như nào t là t ưng cái bụng lắm rẻ và đẹp hơn trong hình các mày nhé!,1
6548, Shop phục vụ rất tốt . Mua nhiều có quà kèm theo rất đáng yêu.,1
6549,Mình mua thử vì nature republic quảng cáo dòng son này không chứa nhiều chì và thành phần độc hại. Mà đúng vậy thật :)) Son đánh lên khá mượt nhiều dưỡng nên không khô môi. Mỗi tội màu lên không chuẩn. Thêm cái nữa là thiết kế vỏ son bằng nhựa không chắc chắn mỗi khi mở còn phải cẩn thận nếu không son sẽ chạm nắp. Có chút phiền,0
6550, Chất lượng sản phẩm rất kém.Đồng hồ như đồ chơi @@. Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém,0
6551,Mình thấy là giao để trog keo sao lại giao mình 2 cái túi zip z. Nhưng chất lượng cũng dc. Ngon. Góp ý bỏ dô hủ cho lịch sự. Ngon 5 sao,1
6552," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt
Mua lần nào cũng ưng. Shop rất uy tín. Phục vụ tốt ",1
6553,Delicious!,1
6554,Mua lần 2 nằm rất thích ,1
6555,Shop deal xong hủy đơn luôn ko giao. Sp thì tạm được,0
6556,Bé bú k lên sữa..,0
6557,phụ phí vận chuyển quá cao sao mua nổi tiki ơi :).,0
6558,máy mua về xài được 2 lần đã bị cháy.... không có phiếu bảo hàng giờ coi như mất 600k .... chán,0
6559,Nến có mùi rất khó chịu Đóng gói sản phẩm rất đẹp và chắc chắn,0
6560,Giống hình. Hàng tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,1
6561,Dùng ít không lên màu dùng nhiều Bết tóc dễ bay màu không giống với mô tả,0
6562, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt giao hàng lâu,1
6563,Nồi lấy về kg nấu được kg nóng kg gì hết ,1
6564, Chất lượng sản phẩm tuyệt vời. Shop tư vấn nhiệt tình ạ <3 sẽ ủng hộ shop dài dài.,1
6565,Cũng bt thui.,1
6566,Giầy đi êm chân đẹp lắm ạ ,1
6567, Chất lượng sản phẩm tuyệt vời. Cám ơn shop đã tặng thêm một món quà nhỏ xinh,1
6568,Giao hàng không có hai sản phẩm này.,0
6569,Mùi hơi khét có vẻ shop sấy hạt hơi quá lửa.,1
6570,Sp duoc,1
6571, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,1
6572, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh lại còn đc tăng quà nữa tks shop,1
6573,Sim rất ok như nói trên,1
6574, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.nhưng ko biết dùng có bền ko thôi.còn về mẫu mà và chất lượng thì rất ok,1
6575,k chỉnh dc giờ hỏng thất vọng,0
6576,"E đặt tưởng màu đen Ai dè ra màu này :v 
Y chang con nít 👶",0
6577,Chuyện vui cả đời có điều kiện làm nở mày nở mặt 2 họ tại sao ta ko làm .,1
6578,Mua hàng sale nên rất lo lắng nhưg check mọi thứ thì chắc chắn là hàng real 👍🏼👍🏼👍🏼,1
6579,cuốn sách dở cách hành văn lủng củng!Thất vọng khi nhận được sách mùi của sách giống như sách cũ trang sách rất mỏng,0
6580,Chất lương sp tot . Chủ shop nhiet tinh lân sau ủng hộ tiep . Giao hàng nhanh,1
6581,"Bán Mật pha ko kêt tinh khi bỏ ngăn mat tủ lạnh. Lưu ý là mật pha đường nấu tan vẫn ko đông đá trên ngăn đông tủ lạnh Chất lượng sản phẩm rất kém.Mật nguyên chât là mật phải bị kêt tinh ở nhiệt độ thấp. Nhât là trong ngăn mat tủ lạnh khoản 7 ngày
Lừa khách hàng",0
6582,Hinh thi đep nhưng kim đong ho mong quađung nhẹ đã bi  cong so 9 k lệch ra ngoai nhin k cân đối nen chi cho 2sao thoitiki giao hang thi ok,0
6583,hàng lần này quá cận date date có 2/2019.... bó tay luôn,0
6584,Sp oki,1
6585,Chất lượng sản phẩm tốt rất thích,1
6586,Hàng rất ngon sẽ ủng hộ dài,1
6587,Đẹp quá...! Tôi yêu samsung,1
6588,Mình chưa nhận hàng,0
6589,Tuyệt cú mèo.. rất hài lòng ạ.. săn dear ủng hộ shop dài dài,1
6590,Toi chua su dung dc vi ko the vao cai dai cho totolink yeu cau ho cho cho san pham .,1
6591, Chất lượng sản phẩm tuyệt vời rất ngon nhưng hơi cay,1
6592,Shop rất nhiệt tình và dễ thương sp tốt như mong đợi,1
6593,Kiểu thì đẹp nhưng chất lượng kém. Giày vừa chân nhưng dây phía sau thì không vừa rất khó mang,0
6594,Đi 1 lần đã bong nơ quai sau k chắc dễ tuột,0
6595, Rất không đáng tiềnSạc đúng 1 lần rồi ko sạc được nua. Chat thì ko thấy shop trả lời. Chắc hàng FLASH SALE  giá 1.000 đồng nên vậy.,0
6596, Chất lượng sản phẩm rất kém Rất không đáng tiềnDùng ko dc tiếp xúc kém khi tiếp xúc dc sạc ko lên pin,0
6597, Shop phục vụ rất tốt.hàng chuẩn,1
6598,sản phẩm quá tệ không hút được gì hết,0
6599, Shop phục vụ rất tốt Thời gian giao hàng rất nhanh mỗi là sương k phun được nhiều,1
6600,"Mình mới đặt tối thứ 6 hôm qua mà sáng nay Tiki đã giao đến rồi giao hàng rất nhanhKhông biết có phải vì quá gấp hay không mà hộp đóng gói rất xuề xoà, không cẩn thận, hộp bị móp méo rất mất thẩm mĩ
Album có thiết kế đẹp hay vỏ bìa rất dễ trầy",0
6601,Sản phẩm mở ra đổ tràn ra ngoài nắp hộpnhìn rất gêở đáy thì sản phẩm có màu nâu lẫn xanhkhông biết thế nàonhân viên giao hàng để địa chỉ ở đầu đường thì lại giao ở địa chỉ cuối đườngchạy đi lấy hàng muốn rụng chân,0
6602,Mua cũng lâu rùi giờ mới rảnh tí viết cái cảm nhận về son này. Bữa mua thì được giảm giá nên cũng không tiếc lắm. Chứ không cũng hơi uổng nè. Màu son cũng đẹp nhưng chắc tại son lì nên không hợp với mình lắm. Lên màu không đúng với khô môi quá ,0
6603,Treo đầu dê bán thịt chó,0
6604,"-Giao hàng rất nhanh <3 <3 gói hàng siêu kĩ luôn
-Son thơm mùi sữa cacao ghiền luôn á =3333 vỏ son nhìn cưng ghê màu son siêu đẹp chất son rất lì như son kem nên dưỡng kĩ môi vs tẩy tbc mới đánh xinh đc =))) ",1
6605,Ốp là in ảnh nội thất.thật sự các nét  chữ  ko đc sắc nét.,1
6606,Màu này k đẹp lắm đã mk k họp,1
6607," Đóng gói sản phẩm rất đẹp và chắc chắn
Nhưng giao hàng hơi muộn đợi chờ mòn mỏi :(((",1
6608,Sản phẩm phù hợp vs giá tiền. Rất giống mùi bvs  Đóng gói sản phẩm rất đẹp và chắc chắn,1
6609,Shop giao đúng hàng chân vịt lăn lắp cho máy may riccar ko dùng đc do ko khớp với kim bạn nào mua nên thử trc,1
6610, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn giao hang rất nhanh,1
6611,Hàng để nhiều hình mà giao mỗi 1 hình. Mua cả 20 cuốn đều cùng 1 chữ. Chán khủng khiếp. Đáng lí phải tin vào mấy đánh giá của ng mua trc. ,0
6612, Chất lượng sản phẩm rất kém  Shop phục vụ rất tốt,0
6613,"Dép xinh yêu cựcccc ♥️
Chị chủ shop nhiệt tình dễ thươnggg ♥️♥️♥️",1
6614,Mua lần 2 vẫn tốt  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,1
6615,"I love hTC, 8 years ! since 2007, with 7 models",1
6616," Chất lượng sản phẩm tuyệt vời
Giày đẹp lắm nhé! ",1
6617," Chất lượng sản phẩm tuyệt vời

 Đóng gói sản phẩm rất đẹp và chắc chắn 
Thời gian giao hàng rất nhanh 
Rất đáng tiền",1
6618,hàng chuẩn. cho 5 sao... Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
6619,Ko thích hợp cho win 10,0
6620, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt...Tk shop,1
6621,Sản phẩm xấu ko giồng hình,0
6622,Chất lượng sản phẩm kém kem bị tách nước và ko mịn mùi hắc.,0
6623," Shop phục vụ rất tốt Thời gian giao hàng nhanh
Có điều dán vô hơi cấn tay cường lực dày thì cần",1
6624,Chất lượng bình thường. Giày quá mỏng.,0
6625,K dính K dán đk ,0
6626,-chấp nhận mất công suất do lấy luôn không khí trong nhà để làm mátluôn có gió thổi ra ngoàimáy 9000 tương đương 5000-thiết kế ẩu:lỗ thoát nước để sát sànmhuốn thoát nước cần kê máy lên cao hoặc đào nền nhà xuống,0
6627,Về dùng chưa được 1 tuần đã hư giống đồ chơi trẻ con xài 3 bữa đem bỏ thùng giác! Không tin mua về sẽ hối hận. Quạt không mát tới đâu cho người dùng bạn nào dùng quạt để quạt làm mát CPU máy tính thì được nhưng đừng bỏ nước đá vào là đi tong cái máy tính luôn đấy. ,0
6628,Shop giao hàng nhanh son lên màu đẹp,1
6629,Không nhận được DVD như quảng cáo nội dung chỉ mang tính tham khảo thiếu phương pháp cụ thể,0
6630, Chất lượng sản phẩm tuyệt vời. Hàg đẹp lắm ạ. Cứ như dì e sẽ ủg hộ shop dài hạn. ,1
6631,Tranh đẹp lắm b ah. ,1
6632,Bao nhiêu lần oder ở shop đều hài lòng  😘😘😘,1
6633,như lỗi à shop,0
6634,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền giao hơi lâu ,1
6635,Sao k dùng đk ạ,0
6636,"Hài lòng về cả sp và cách phục vụ của shop! 
Thanks.",1
6637,kinh doanh buôn bán ma mua ve sai ko dc.sạc pin ko vô pin.,0
6638,Sợ mặc chật nên mua size 90 dù mới 9 tháng. Cơ mà vừa chiều ngangchiều dài thì thừa.mặc nên nhìn buồn cười nên thôi không có hình minh họa cho shop đk.chất thì ổn.hàng có túi jip.,1
6639, Chất lượng sản phẩm tuyệt vời. Giao hành nhanh tư vấn nhiệt tình ,1
6640, Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời. Chuột dùng ok,1
6641,Bấm tóc lọn quá nhỏ thanh làm tóc ngắn. Lược chải uốn tóc khi quấn rồi nhả ra phải quấn  lại ngược chiều. Quá bất tiện,0
6642,Mua 2 miếng dán 6plus Shop gửi nhầm 6 thường bảo đổi lại mà ng mua phải chịu phí đổi thif đúng là bất công nhỉ.,0
6643,Hàng giống hình mẫu. Nhưng chất hơi mỏng dán keo lộ có lẽ sẽ ko bền. Nhưng vì giá rẻ quá nên tạm đc,1
6644,"Mua đợt khuyến mãi giá chỉ 70k. Ko thể rẻ hơn 
Lần đầu giao nhầm quạt đứng nhưng shop nhiệt tình trực tiếp chạy qua đổi.
Hàng test chạy ok. 
Độ bền thì dùng lâu mới đánh giá được
",1
6645, Đóng gói sản phẩm rất đẹp và chắc chắn. Cuốn này hơiiii bụi bặm một tí nhưng mà chất lượng vẫn tốt,1
6646, Shop phục vụ rất kém Dắt hang nao trang gửi nạp nau gọi diễn thi bao nt chụp anh xong gửi k tl,0
6647,Dac hag lan 2 nhug lan nay pin dong ho chet ...cug dung  hag ,1
6648,ừ gửi đúng hàng.mà ko có dây phone.uổn quá.máy màu đen xì toàn bộ như than chứ ko phải như hình mẫu trắng đen đâu.,0
6649,"Xuống"" quá rồi BB ơi, anh hết muốn yêu em rồi !!!",0
6650,Vải đẹplogo đẹpchắc chắn.Shop nhiệt tình,1
6651,Sản phẩm đc.. cảm thấy êm chân.cơ mà mua 3 đôi cùng màu mà lại giao 2 màu. Chỉ k ưng điểm này.còn lại rất ok,1
6652,Mình đã báo lấy cho con trai thì lấy màu ghi xám thôi shop cho cả màu hồng mầu cảm. Quá dở,0
6653,Hàng đẹp giá mềm  Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,1
6654,Mới dùng thử thì tạm ổn sau không biết nhưng giá chấp nhận được,1
6655, Đóng gói sản phẩm quá tệ,0
6656,K dc muoc mà lấm hơi chậm,1
6657,"Thiếu tận 15 miếng maskCó hơn 10 chiếc mặt nạ silk mask one spring k phải của bioaqua
Nhắn tin k trả lời
Phục vụ quá kém,chỉ được mỗi cái đóng gói hàng cẩn thận, yêu cầu đến bù 15m mask
",0
6658,5sao cho sản phẩm.,1
6659,Bên ngoài hộp đề made in Taiwan sao đằng sau cái chuột ghi China nút on/off thì không có.,0
6660,"
Bộ phát wifi 3g Huawei B681 tốc độ cao 28.8 Mbps, hỗ trợ xe khách, xe du lịch, văn phòng cho 32 user, có cổng Lan
Bộ phát dùng rất tốt tôi dùng trên ô tô rất ok có phiếu bảo hành và tem mác cho khách hàng yên tâm nói chung cho shop 5 sao",1
6661,shop yêu của em..... cảm ơn shop nhiều lắm vì sp rẻ mà chất,1
6662,Sản phẩm không đúng như quảng cáo với giá như vậy là quá đắt cho cả tiền ship là 48000.,0
6663,"Xin lỗi GARI vì tớ đã gấp gọn cuốn sách của cậu ở trang thứ 31. Tuy còn đến 139 trang sách phía sau chờ được chạm đến nhưng bấy nhiêu đó đủ cho thấy GARI không phải giọng văn mà tớ đang tìm kiếm..
Trang bìa của cậu là lời khuyên của cung Nhân Mã. Trang tiếp theo là trái tim rạn nứt của cung Nhân Mã. GARI đã sống thế này, vì cậu là cung Nhân Mã. GARI muốn người yêu sẽ thế kia, vì cậu là cung Nhân Mã. GARI chấm dứt quá khứ thế nọ, vì cậu là cung Nhân Mã. Xin lỗi chứ Thiên Bình tớ muốn đọc sách để thấy được mình trong đó, không phải đọc sách để phân tích quan niệm nhân sinh của cung Nhân Mã.
.
GARI nói một ít về tình đơn phương và hành trình học – làm của mình ở 31 trang đầu tiên, với lời mở đầu nhạt nhòa không mấy đặc biệt. Hey GARI! Nếu GARI cho rằng trang sách đầu tiên chỉ là “lời mở đầu” bình thường thì GARI lầm to rồi.
.
Tớ mua ngay quyển sách này vì tựa đề “vỡ vụn tuổi 20” và vì tớ vừa bước qua tuổi 20 được 1 năm. Tớ mong chờ cuốn sách nói cho tớ biết có phải tớ đã bỏ sót nhiều thứ quan trọng ở tuổi 20, nói cho tớ biết tuổi 20 của tớ khác gì với tuổi 20 của bạn nữ khác, nói cho tớ biết cô gái 20 cần hành trang gì cho chặng đường tiếp tục phía trước? Bao nhiêu sự đón chờ ấy được GARI hồi âm bằng những cảm xúc yêu đơn phương mà GARI còn diễn đạt chưa tới, bằng quan niệm chưa lớn về cách sống có ích cho con người xung quanh. GARI và tớ quá khác biệt.
.
Nếu GARI muốn lay động độc giả với tình yêu trầm bổng cho tới nơi tới chốn, thì đọc ngôn tình trước khi viết nhé.
Nếu GARI muốn đanh thép tuyên bố với độc giả là entry của mình có ý nghĩa xã hội, hãy lớn lên GARI nhé.
.
Mong cậu tìm được tâm hồn đồng điệu ở một con người khác.",0
6664," Đóng gói sản phẩm rất đẹp và chắc chắn
 Tuy nhiên sản phẩm ko đc như mong đợi của mình lắm 
Thời gian giao hàng rất nhanh",1
6665,Ốp hơi cũ shop nha. ,0
6666,Hàng chuẩn như hình nhưng sop rất kiêu. Nhắn tin hỏi ko thèm hồi âm. ,0
6667, Chất lượng sản phẩm rất kém cong vênh ko khớp máy quá thất vọng ,0
6668,Giày hôi mùi nhựa tq. may ẩu.  Xấu.  Ko đi.  ,0
6669,Mình thấy Tiki rất thiếu cẩn trọng khi đóng gói sản phẩm này mình là người thứ 3 bị lỗi vỡ hàng khi mua sản phẩm này. Cũng bị vỡ giống các như các bạn trên nhưng mình không may mắn ở chỗ là không mở ra trong vòng 48 tiếng nên không được hỗ trợ đổi trả nên đành ngậm ngùi mất 802.000 đồng (bao gồm cả phí hàng cồng kềnh). Mình nghĩ lần sau Tiki nên đóng gói sản phẩm dạng nhựa như thế này cẩn thận hơn. Từ nay mình sẽ không mua những món hàng dễ vỡ kiểu này ở Tiki nữa.,0
6670,Ship nhanh vỏ hơi cũ nhưng ok ,1
6671, Chất lượng sản phẩm rất kém ! Rất chán giao mình hạt dẻ date 12/2018! Mình nhờ người nhận hộ nay mới mở ra ăn thấy mốc hết mềm xèo cực kì thất vọng về shop,0
6672,dùng ok nhưng hơi dầy :d,1
6673," Chất lượng sản phẩm tuyệt vờI
 Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt",1
6674,Đã mua son 2 lần rồi và rất hài lòng . Son rất đẹp  Rất đáng tiền,1
6675,Size thực tế nhỏ hơn so với size quảng cáo,0
6676,Chất lượng ko tốt như giá trị bỏ ra. Zip ko chắc chắn,0
6677,Đồng hồ đẹp  kính rất dể trầy xướt  hoàn thiện chưa tốt  khung đồng hồ đúc kim loại dư ra đồ nhựa đúc .,0
6678,Sản phẩm cũng được. Nhưng shop giao thiếu hàng cho mình. Giờ mình vẫn chưa nhận được tiền shop trả mình. Hơi buồn.,0
6679, Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền. Có chút thắc mắc n shop đã giải thích rõ ràng thỏa đáng cảm ơn shop vì sự nhiệt tình. Đáng để mua lần nữa ,1
6680,Oxi hoá rất nhanh ,1
6681,Chất Chất lượng sản phẩm tuyệt vời đóng gói cũng ok,1
6682,Chất lượng khá tốt rất êm chân  nhưng giao hàng hơi lâu xíu,1
6683,Cho cách phục vụ của shop,0
6684, Chất lượng sản phẩm tuyệt vời mẫu mã cũng đẹp. ,1
6685,Dùng được nhé.,1
6686,"Bỉm rất chán. Bé đái 1 lần ướt hết cả bỉm lẫn chăn. Con nhà tôi 7.5kg mà mặc size80 loại 11kg còn hơi chật. 
Đặt 4 cái thì 3 cái màu đen giống nhau. Hơn nữa bé ị xong rấthó giặt dù đã ngâm xà phòng trc khi giặt
Không khác gì mặc quần bt
Quá chán so với mong đợi",0
6687,Giao nhầm size shop làm ăn ko uy tín,0
6688,Áo tệ quá. Logo ko y như hình. Kém chất lượng,0
6689,Ban đầu khi đọc tựa đề tôi hình dung ra một câu chuyện về sự đấu tranh sinh tồn của con người cộng với ảnh bìa tôi nghĩ tuyết sẽ bao trùm cả cuộc đấu tranh đó. Nhưng đến phần khoảng 1/3 cuốn tôi bắt đầu hiểu cuốn sách không phải thuộc đam mê của tôi mà có lẽ sẽ là những trang yêu thích của những độc giả rành về chính trị và lịch sử mà tôi thì không thiên về vấn đề này cho lắm. Tuy thế bằng cái cách tạo bất ngờ của tác giả Marc Levy thường gây ấn tượng  cho chúng ta ở như những cuốn tiểu thuyết đầu cuốn sách này vẫn có một cái gì đó làm cho bạn tin rằng nó đáng để bạn muốn đọc đến trang cuối cùng và hài lòng vì đã mang nó về kệ sách nhà mình.,0
6690,Lúc đầu mình còn có thể mở để copy file nhưng sang hôm sau thì mở không được  cứ bảo phải format mới cho mở mà bấm format thì bảo không thể format. Tiki giúp mình với mình mới mua hôm thứ 7. Bây giờ mất hết tài liệu của mình. Mong Tiki liên hệ với mình để giúp mình về vấn đề này.,0
6691,Sp chả ra jko nên mua vìko thể đi đc Chất lượng sản phẩm kem,0
6692,"Chất lượng ngoài mong đợi, chất len mịn và dày dặn
Màu rất là ưng ý nữa sẽ ủng hộ shop dài dài",1
6693,Giày đẹp xuất sắc luôn. Mình mua 3 đôi đủ 3 màu đều rất ưng,1
6694,Bôi hai ba lần mới sạch bôi mắt xong ngứa luôn. Nhưng vận chuyển thì rất lẹ,0
6695,Ngon vãi,1
6696, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng hơi lâu :(,1
