,Unnamed: 0,data,label,Unnamed: 0.1
10070,10070,Vỡ lung tung ,1,
10071,10071,Đặc 5 món 2 món bị lỗi. Shop có giao hàng lần sau cố gắng kiểm tra kĩ từng món hàng,0,
10072,10072,Classic giá cao quá.,0,
10073,10073,Ship rất nhiệt tình,1,
10074,10074,sản phẩm đúng như giới Thiệu,0,
10075,10075, Chất lượng sản phẩm tuyệt vời.đong goi tam ỗn.,1,
10076,10076,"Thời gian giao hàng nhanh. shop tiết kiệm quá. ép giày của ngta vào cái hôp bé xíu thé bẹp và mất form của giày r bắt đền shop đó huhu
",1,
10077,10077,San pham giong nhu hinh sac thu thay tot chua biet do ben . Sen do giao hang phi cao qua Go vap den Tan binh 37.000. San pham mua co 66.000.Thanh toan 103.000,0,
10078,10078,Ram bị công ko sd được ,0,
10079,10079,Cọ k ưng mấy ,0,
10080,10080,Hàng dùng tạm được tuy nhiên hơi lỏng lẻo. K chắc chắn lắm.,1,
10081,10081, Chất lượng sản phẩm kém sạc cả đêmiem mà có ti bin,0,
10082,10082,Sản phẩm này dùng trên da mình ủ 15p không có tác dụng gì hết vẫn nguyên xi.,0,
10083,10083,Mua cái này rồi mà vẫn đóng gói sơ sài,0,
10084,10084, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm bị méo rách hộp,1,
10085,10085,Shop lừa đảo mn cẩn thận Chất lượng sản phẩm rất kém  Shop phục vụ rất kém,0,
10086,10086,Hàng y hình đẹp sang trọng,0,
10087,10087,San pham qua tồi,0,
10088,10088,Hàng giả . Không dùng được. ,0,
10089,10089,Shop giao hàng nhanh bọc rất kĩ hàng real sau 30 ngày nữa em sẽ quay lại review xem tác dụng của toner. Em cám ơn shop.,1,
10090,10090,Giới thiệu có bảo hành mà ko thấy giao phiếu máy dùng 2 ngày đã hỏng,0,
10091,10091,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Shop bán phải nói cực rẻ và chất lượng rất tốt <3 ,1,
10092,10092,Chúng ta có không ít giải pháp để đảm bảo an toàn mà vẫn giữ nguyên vẻ thơ mộng của Cầu Long Biên .,0,
10093,10093,"Rất đẹp, dòng Envy cũng thế. like HP, logo mới cũng độc đáo.",1,
10094,10094, Đóng gói sản phẩm rất kém son bị chảy ra ngoài tùm lum,0,
10095,10095,"Nhà in của cuốn Chữ Vạn nhà xuất bản cùng với Tiki cần kiểm tra chất lượng sách cho tốt rồi hẵng tung ra bán cho người tiêu dùng! Tôi rất thích nội dung sách, đã mong chờ được cầm trong tay sản phẩm được đánh giá cao này. Nhưng khi cầm trên tay sản phẩm Tiki giao, tôi thực sự thất vọng khi sách bị cắt một phần viền bìa và phần gáy sách cong lõm vào trong. Tôi viết nhận xét này đề nghị Tiki hãy cẩn thận kiểm kê các sản phẩm sao cho người mua như tôi được vui vẻ, hạnh phúc khi nhận hàng.
Thân gửi.",0,
10096,10096,Lúc order sản phẩm này thì k kỳ vọng lắm. Nhưng lúc nhận được sp thì thấy đáng tiền lắm. Remote tốt. Tripod bằng kim loại mỏng. Nếu dùng thì giữ gìn là vẫn ok.,1,
10097,10097, Chất lượng sản phẩm rất kém Rất không đáng tiền mơj mag thư đã rách,0,
10098,10098,Giá rẻ Sài được cảm ơn Shop ,1,
10099,10099,Sản phẩm tuyệt vời đóng gói cẩn thận! ,1,
10100,10100,Chuẩn hàng lắm mn ạhh!!! lên tone nhiều & ko hề lộ vân gì cả nên đố ai biếttt 😍 Ko dính quần áo mình xịt lên quần áo đen cũg k dính ,1,
10101,10101,Sản phẩm rất ngon Chất lượng sản phẩm tuyệt vời,1,
10102,10102,Hỏng không giống trên ánh đề nghị inbox giả lại hàng,0,
10103,10103, Đóng gói sản phẩm rất đẹp và chắc chắn.  Thời gian giao hàng rất nhanh. Nói chung là trên cả tuyệt vời <3,1,
10104,10104,Đông hồ đẹp.  Đóng gói sản phẩm chắc chắn. Thời gian giao hàng rất nhanh,1,
10105,10105," Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.Shop đọc tin nhắn nhưng ko trả lời nhưng dù sao cho sao sđt vẫn giao đc hàng.
Ban đầu mở ra hơi mùi cao su nhưng bỏ ra ngoài thì cũng bớt.Đi nhẹ chân nên vẫn cho shop 5 sao",1,
10106,10106,Sản phẩm rất tốt.. Tất cả đều hài lòng cho đến khi đếm và xem lại danh sách sản phẩm!!!!!!! Mình mua tổng cộng 4 đôi  vs tổng tiền là 422k. Vậy mà chỉ giao có 3 đôi... Bên shop xem lại đơn hàng giùm mình.....,0,
10107,10107,"ầy, giá cũng chát gớm :(",0,
10108,10108, Chất lượng sản phẩm tuyệt vờirất đẹp rất thích ,1,
10109,10109, Shop phục vụ kém Shop phục vụ kém. nhắn tin mấy lần shop k trả lời. Thời gian giao hàng chậm,0,
10110,10110, Chất lượng sản phẩm rất kém bi loi,0,
10111,10111,Sp rất tốt. Tự nhiên. K làm khô da. Giao hàng nhanh. Đã mua sp của shop 2 lần. Lần nào cũng ưng,1,
10112,10112,Thời gian giao hàng rất chậm  Đóng gói sản phẩm rất kém Shop phục vụ rất kém mình khuyên các bạn lên đến chỗ uy tín mà mua . minh rút ra từ bản thân mình,0,
10113,10113,Trà thơm  dễ uống. Táo tàu trong trà ăn cực ngon,1,
10114,10114,sản phâm đuoc trả về xog gửi cho mình,0,
10115,10115,Kính rất tốt nhưng mua 2 cái dán sơ ý làm gãy mất 1 cái thế là bay 120k huhu ,1,
10116,10116,Quảng cáo có phần chỉ nhiệt mà sp không có. Dạng túi compact mỏng và rẻ nhất trong các loại túi unimom,0,
10117,10117,sau 11 tháng sử dụng chỉ 80GB không mở được dữ liệu. Chính sách bảo hành của cả Seagate và Tiki đều tệ không hỗ trợ hồi phục ổ cứng mà chỉ 1 đổi 1. Nhân tiện khuyến cáo luôn không nên dùng Onedrive để backup data (duoc tang 250GB khi mua seagate). Túm lại là tệ ham rẻ nên giờ phải cày lại data. Hic!,0,
10118,10118,Thời gian giao hàng rất chậm giao sai mã màu. ,0,
10119,10119, Chất lượng sản phẩm tuyệt vời giao hàng siêu lẹ ❤️❤️❤️,1,
10120,10120, Thời gian giao hàng chậm mực quá ngọt ăn k ngon.,0,
10121,10121,Sao 1thời gian mình ngưng xài thử thì bị rụng lại sợ sẽ rụng hết tóc nên chắc mình sẽ theo tdb này luôn chứ k dám bỏ giữa chừng 😫 cám ơn món quà của shop nhé ❤,1,
10122,10122,Đặt hàng 2 màu xanh dương và đỏ kg hiểu sao khi nhận 2 cây đều là xanh lá mực lại quá nhạt.,0,
10123,10123,Giao hàng cho nhà vận chuyển quá chậmNgười bán quá hài giao hàng chậm quá giao hàng ko đúng màu kính khách đã chọn khách đánh giá 3 sao. Người bán đánh giá lại khách 1 sao. Nếu vậy khách sửa lại 1 sao ở thái độ của người bán.,0,
10124,10124, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.có vị cay đặc trưng of Thái ngon.,1,
10125,10125,Khoen và miếng dán đều mỏng mảnh có cái bị gẫy nữa. Các khoen bị lệch nhưng xoay ko được. Mua về rồi bỏ vì chẳng xài được. Hối hận ! ,0,
10126,10126,sách bị gập góc bìa  bìa có 1 vết xước dài ngang bìa  truyện có 1 tờ bị rách góc,0,
10127,10127, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền sản phẩm tốt vượt mong đợi rất đẹp so với giá tiêng,1,
10128,10128,Huhu mình không thích ăn kitkat tí nào quá là ngọt ấy. Cơ mà hình như kitkat mình được cho của Nhật ăn có vẻ không ngọt như này. cái Kitkat này đặt hộ bạn nó cho 1 cái mà ngọt ăn không nổi còn to đùng chứ bé nhỏ gì đâu. :(( Mình nghĩ nếu gảim độ ngọt thì ăn cũng ok tại bánh xốp hợp phủ socola mà. :<,0,
10129,10129,Kiểu dáng sang trọng lịch lãm. Mình vốn thích đeo dòng đồng hồ này đường nét hoàn thiện tỉ mỉ. Vừa khui hộp thấy mê rồi. Shop phục vụ cũng rất tốt. ,1,
10130,10130,Vừa rồi tôi có mua hai cuốn nhưng chỉ có một cuốn kèm móc khóa cuốn còn lại nhìn vô là biết móc khóa bị gỡ rồi cuốn kèm móc khóa lại cấn lên quy lên quyển mình là cá việc của mình là bơi làm cho bì của quyển bị nhìn rất mất thẩm mĩ,0,
10131,10131, Chất lượng sản phẩm tuyệt vời  sản phẩm là hàng chính hãng ,1,
10132,10132,Chất lượng không được như mong đợi! ,0,
10133,10133,👌♥️♥️♥️♥️ tks shop rất nhiều. rất tận tình,1,
10134,10134,"Vừa mua em này cho con S6 nhà em, công nhận tốc độ nhanh kinh thật",1,
10135,10135,"hộp carton bị cong vênh rách nhân viên giao hàng ko cho mở hàng ra để kiểm tra nhưng trên bìa có dán tem """" có thể xem hang """" mở ra thì thấy sách bị dập mất 1 góc làm ăn chẳng ra gì",0,
10136,10136,"đẹp lắm shop, chất lượng thấy khá oki, hàng chuẩn, đúng như quảng cáo
",1,
10137,10137, Rất đáng tiền hơi mỏng ,1,
10138,10138,Chua dung nhung cung cho 5 sao Đóng gói sản phẩm rất đẹp và chắc chắn,1,
10139,10139,Giao hàng nhanh lắm ạ mong là dùng hợp với da. Em cảm ơn chị nhiều nha.,1,
10140,10140,Shop gia hàng khá nhanh. Nhưng toàn là Images loại bioaqua  chỉ có vài miếng mình công nhận tiền nào của đấy k nên ham rẻ rồi mua về k phải 😭. Ảnh shop đăng lên hầu như k có khi giao hàng cho mình ,0,
10141,10141,Rất không đáng tiền Chất lượng sản phẩm rất kém,0,
10142,10142,Hàng đẹp chất lượng sản phẩm khá tốt. ,1,
10143,10143, Chất lượng sản phẩm kém Không đáng tiềnSản phẩm không đúng với hình quảng cáo,0,
10144,10144,Rất đáng yêu 😊,1,
10145,10145,Không có hàng cho khách mà vẫn nhận đủ tiền.khách hỏi mà cứ biện lý do hoài.đúng là chịu shop luôn,0,
10146,10146, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kémdm chup hinh thi nhin okgui hang nhu shitdep tiem som la vua that vong chang dang tien mua that vong shopee xem lai nhung shop ban hang kem chat luong nen ko cho dang ki mat niem tin khach hang ,0,
10147,10147," Đáng đồng tiền Thời gian giao hàng nhanh
Giày hơi rách xíu, không sao, khâu lại đc
Tiền nào của đó =)))",1,
10148,10148,Shop trả lời tin nhắn hơi chậm gói hàng cẩn thậnkỹ. Sản phẩm chuẩn chất trắng đục apply lên da thì thấm nhanhmùi trà xanh dễ chịu thư giãn.Mới xài 1 ngày thấy cũng ổn.,1,
10149,10149,"Quá xinh luôn ý ạ. 
Đóng gói sản phẩm rất đẹp và chắc chắn.
 Chất lượng sản phẩm tuyệt vời",1,
10150,10150,Kgvco lanh gi het . Rất không đáng tiền,0,
10151,10151,giày mang êm khá dễ chịu ❤ ,1,
10152,10152,"Giao hàng chậm.Bánh shop gửi đủ số lượng.
Nhưng mã bánh thì ít. Ko có nhiều loại như quảng cáo.
Trùng dc 78 mẫu bánh trong ảnh thôi.",0,
10153,10153,Mùi thơm như kẹo bôi lên ko nhờn dính mà thấm nhanh. Cũng ko thấy dị ứng gì giao hàng khá nhanh. Có tem chống giả nhưng mình ko rành khoản này nên ko biết check. Tóm lại hài lòng,1,
10154,10154,Sản phẩm chính hãng. Thank shop,1,
10155,10155,Giày đẹp lm luôn  ,1,
10156,10156,Chỉ 125k ủ quá đẹp mềm mịn đến người lớn còn thích nhưng chỉ có 1 size chắc con lớn tí mới mặc được. ,1,
10157,10157,Đóng gói đẹp. Sp ok. ,1,
10158,10158, Shop phục vụ tốt.Chưa test xong mới đc 1 sản phẩm nhưng thấy ổn!!!!,1,
10159,10159,Mình nghĩ sản phẩm của mình đã hết hạn sử dụng 1 thang và có inbox phản hồi với shop nhưng shop chưa chứng minh cho mình là sp của shop còn trong thời gian sử dụng nên mình tạm.để 2*  nếu shop phản hồi lại mình thấy sp đạt chất lượng thì mình sẽ sửa lại. 2* cho việc đóng gói sản phẩm chắc chắn ,0,
10160,10160, Chất lượng sản phẩm rất kém đường may thô dưới đây là hình sp dc chụp bằng dt chuyen chụp ảnh moi có màu Sag nhé ngoài nhìn Ko tươi như vay thoi gian giao hag nhah,0,
10161,10161, Đóng gói sản phẩm rất kém Thời gian giao hàng rất chậm. Mua 2 chai thì bị đổ ướt hết 1 chai. Thất vọng về đóng gói sp quá. Shop ở hà đông mà giao hành cũng lâu. Cứ tg có sẵn rồi thì tại Hn chỉ mất 1d như các shop khác. M mua nhiều rồi nhưng lầm này thất vọng. Nên chăm sóc khách hàng tốt hơn.,0,
10162,10162," Đóng gói sản phẩm rất đẹp và chắc chắn
Sạc ko nóng lắm 
Nhìn khá chắc chắn ",1,
10163,10163,Chất lượng sản phẩm tuyệt vời... Vì ở xa nên có bị mốp méo 1 chút.. Đóng gói khỏi chê,1,
10164,10164,Túi to đẹp !,1,
10165,10165,Chưa sử dụng nên chưa biết ntn,1,
10166,10166,điên thoai hỏng sac không vào pin.tôi trả lai.,0,
10167,10167,Tốt  Chất lượng sản phẩm tuyệt vời,1,
10168,10168,Ko hieu qua  lau bang tay suong hon,0,
10169,10169,"Ăn ngon lắm. Giao hàng hơi chậm tẹo ^.* 
Cám ơn shop nhìu. 
Sẽ ủng hộ dài dài. ",1,
10170,10170,Giao màu k đúng gì cả ạ 😭,1,
10171,10171,"Sp tốt đc lắm r í ......ngon r mấy chỗ khác bán cao hơn nhìu hk biết ra s nữa
",1,
10172,10172,"Giày đẹp ,chất lượng ok
",1,
10173,10173,Giao hang nhanh rat tot minh dat mua ban co bookmark va boc sach ma chi co bookmark thieu boc sach,0,
10174,10174,Gói hàng k cẩn thận làm hộp méo quá đi. Nhưng sp tốt,1,
10175,10175,Tiền nào của đấy đi đc 1 lần bung hết,0,
10176,10176,Gói hàng chắc chắn nhưng hơi xấu. ,1,
10177,10177,Cây chì cầm lên là biết fake r khác hoàn toàn với những cây cũ của mình còn cushion thì ko thấy mùi thơm như hộpc cũ của mình thất vọng!!!,0,
10178,10178,giày đẹp cực ship rất nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1,
10179,10179,Nếu bạn nào đã học qua bộ Effortless English của AJ Hoge qua các DVD của ông thì việc mua thêm cuốn này là không cần thiết,0,
10180,10180,ban hang ma giao 1 goi  ma thu tien thu tien 2 goi .co phai la ban hang lua dao khong,0,
10181,10181, Shop phục vụ rất tốt và trả lời tin nhắn nhanh chóng. Hàng giao đẹp và đúng hình,1,
10182,10182,Cám ơn shop vì sách thật xịn đẹp đóng gói kỹ càng giao hàng nhanh. Chúc shop đắt hàng nhé!,1,
10183,10183,sách k hay........             abcdxyzjcjsjcjdufif,0,
10184,10184,Không giống hình  xấu,0,
10185,10185,Hàng chuẩn đẹp!,1,
10186,10186,Thời gian giao hàng rất nhanh. Shop phục vụ rất tốt. Chất lượng sản phẩm tuyệt vời,1,
10187,10187,Hàng chất lượng tốt giá cũng tốt luôn mua mang tới cơ quan đã ăn hết và đặt thêm! ,1,
10188,10188,Chat luong tuyet voi gia ok tiep tuc ug ho shop dai dai ah,1,
10189,10189,Đồng hồ đẹp.ổn định trong tầm giácòn được khuyến mại thêm 1 pinae nào không có nhu cầu đeo nhiều thì nên mua để mỗi khi đi chơi cũng được.chất lượng ở tầm giá này như vậy là quá tuyệt vời rồitest nước rất là ok nhé anh emđồng hồ đeo đẹp.Shop phục vụ rất tốtnhiệt tìnhsản phẩm rất đáng mua.,1,
10190,10190,Ăn k ngon,0,
10191,10191,Dặn màu xanh lại gửi màu hồng,1,
10192,10192,đóng gói hàng cẩn thận  giao hàng nhanh tính thử xong mới đánh giá nhưng bận quá ko thử dc nào dc làm sau nha thk shop,1,
10193,10193," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn 
.
Full size + led nhiều chế độ = vô địch trong tầm giá
Chỉ là k bt có bền hay không :)))
2 ngày sử dụng rất hài lòng
Lộ ốc nhưng không giật nên mua ko p lo cái đó",1,
10194,10194, Chất lượng sản phẩm rất kém hàng xấu quắc! Đã vậy còn đọc nhầm tưởng 10 bộ giá 20k để như vậy là đánh lừa khách hàng nhé! 👎🏿,0,
10195,10195,Nước hoa thơm dịu  Chất lượng sản phẩm tuyệt vời,1,
10196,10196,Cả V10 và G4 của LG chưa thật ngon đc. LG chưa có 1 quan điểm phát triển sp ổn định và lâu dài.,0,
10197,10197, Chất lượng sản phẩm rất kém  Đóng gói sản phẩm rất kémĐóng gói kém mỗi cái túi nilong hộp móp sp móp nhiều chỗ mới bật còn nổ bụp 1 cái với khét không an toàn nguy hiểm khi sd,0,
10198,10198,thấy ghi là siêu cứng nhưng lúc xài thì thấy vẫn bình thường tóc vẫn bị xẹp.,0,
10199,10199, Đóng gói sản phẩm kém.giày sử vãi rất mau dãn và mỏng ,0,
10200,10200," Chất lượng sản phẩm tuyệt vời!
Ốp đẹp như hình... shop làm ăn rất uy tín hàng lổi shop sẽ đều bù 
Yêu shop❤️❤️❤️ Shop phục vụ rất tốt",1,
10201,10201,https://www.youtube.com/watch?v=XABQWyR-_eI&amp;amp;feature=share.   Biên trong sạc dụ phong power bank 28.000mahMoi nguoi mua sac dụ phong vao day ma xem nhe hom qua minh nhan dc hang va   Cai ket that bat ng,0,
10202,10202,fake lòi mua bn thứ ở dây và hôm nay vs biết bị dih hang fake kem tri mun pair limpit thực phẩm chức năng fake lòi ra  bạn m ở nhật gio m biết bị dinh fake lâu nthe srm rosete nữa  còn chặn nick nua khốn nạn,0,
10203,10203,Shop co thể ko để mút vô được ko? Mở nắp ra lấy đồ mà vụn mút bay tùm lum 🤪,1,
10204,10204,DÂY quá ngắn k thể cài đc. Keo nhựa dính tùm lum. K đáng đồng tiền .Chất lượng sản phẩm rất kém,0,
10205,10205,Sp ko giống trong hình mk chọn size 43 mà như size 44 dài như vòi voi vậy 😞 shop nên xem lại ,1,
10206,10206,Nhìn cưng gê lun nhưng chưa biết xài êm k mà sao mình test mã vạch k đc nhưng nhìn chung cũng khá hài lòng,1,
10207,10207,That vọng quá Sản phẩm k như mong đợi ba kim trùng nhau k chạy được ,0,
10208,10208, Chất lượng sản phẩm tuyệt vời. Shop phục vụ rất tốt!,1,
10209,10209,ko có tẹo hướng dẫn bằng tiếng việt j cả.Mà tùy từng sóng wifi mới kick đc chứ ko phải loại nào cũng kick đc.Cách modem có 1 bức tường mà ko kick đc trong khi đèn báo xanh nhưng mạng wifi vẫn y như chưa kích nản...,0,
10210,10210,Ko nhận đc áo do shop quên hàng những đã bù tiền nhanh chóng. Tks shop! ,1,
10211,10211,đồng hồ đẹp nhưng dây da rất tệ ... ảnh như hình,0,
10212,10212,Ưng giầy  chất lượng tốt🙂🙂🙂,1,
10213,10213,Ưng í nha ❤️ Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1,
10214,10214,Giày đi êm chân đáng đồng tiền bát gạo 😍,1,
10215,10215,Set yếm đẹp lắm ạ. Sẽ ủng hộ shop thêm nhiều lần nữa ạ,1,
10216,10216,Sản phẩm tốt shop rất nhiệt tình thank shop,1,
10217,10217,Có hộp đựng chắc chắnhàng sử dụng tốtdễ sử dụng Thời gian giao hàng rất nhanh,1,
10218,10218,Hàng kém chất lượng shop giao hàng không đúng mình đặt màu xanh shop giao màu xám bị luôn 2 đơn hàng quá thất vọng Lần sau không dám mua hàng trên Shopee nữa sợ quá,0,
10219,10219,Hàng lẻ từng chai  không đóng vào lốc 6 chai cho khách,0,
10220,10220,Tuyệt vời nhưng mỗi tội shop nhan tin mãi mới trả lời 5*,1,
10221,10221," Đóng gói sản phẩm rất đẹp và chắc chắn
Số đúng chỉ để vào mạng.. chứ không dùng để nghe gọi",1,
10222,10222,Mắt síp cao quá,1,
10223,10223, Đóng gói sản phẩm kém..Mua 7 gậy 2 gậy bị hỏng.,0,
10224,10224,Đóng gói sản phẩm cẩn thận shop tư vấn tận tình ns chung là rất đang tiền ,1,
10225,10225,Sài siêu thích mà giá lại mềm ❤️❤️👍 Chị chủ shop thân thiện  thời gian giao hàng nhanh  đã vậy còn đc chị chủ bonus cho mấy cái sample 💋💋 Lần sau e sẽ ủng hộ chị tiếp 💋❤️🌸,1,
10226,10226,"Một thiết kế không thể xấu hơn,chào mừng Apple ra nhập với đội HTC,cổ phiếu của Apple sẽ sụt như chong chóng tụt sau khi Iphone 7 và IP7 Plus ra mắt cho mà xem !",0,
10227,10227,Sản phẩm ko như mong đợi áp lực nước rất yếu mặc dù nước bơm rất mạnh thất vọng với sản phẩm này,0,
10228,10228,Mình cho hẵn 5 sao luôn. Packing đóng gói nhìn đẹp hơn những shop từng mua lại có quà kèm. Mình dùng mặt nạ đc 2 lần sài xong cảm giác như được hút sạch bụi bẩn bã nhờn luôn da mình thì k bị đỏ sau khi đắp mặc dù da mình thuộc loại sensitive mấy bạn dùng em này để detox da rất okay nhen,1,
10229,10229,Sản phẩm bền đẹp đóng gói cước chắc chắn cẩn thận. ,1,
10230,10230, Chất lượng sản phẩm tuyệt vời Ok ,1,
10231,10231, Chất lượng sản phẩm tuyệt vời❤ Đóng gói sản phẩm rất đẹp và chắc chắn❤,1,
10232,10232,Giao nhầm hàng làm ăn như cc 😡,0,
10233,10233,Shop lừa đảo..gian dối lật lọng..gửi hàng thiếu còn nói ngược là khách ăn gian ..,0,
10234,10234,Giày đi ok nhưng hơi bẩn. Còn có cả vạch bút dạ nên không làm sạch đi được. Còn vans thì bình thường mình đi 36 hoặc 37 đều ok nhưng nay lấy 36 thì rộng quá @@,0,
10235,10235,rất đẹp nhưng hơi to,0,
10236,10236,Tôi chỉ sử dung vài lần thì bị gãy thân đèn rất yếu ớt. Độ sáng ko đủ để đọc sách,0,
10237,10237,Sản phâm ngon. Tôii rất thích. Tiếp tục sẽ ủng hộ,1,
10238,10238," Chất lượng sản phẩm tuyệt vời 
Rất ngon và ngậy ... sẽ ủng hộ nhiều",1,
10239,10239,"Thời gian dự kiến giao hàng là thứ 5 tuần trước nhưng tới thứ 3 tuần này mình vẫn chưa nhận được hàng. Mình đặt hàng gần 10 ngày rồi mình nghĩ nếu Tiki không giao kịp hoặc có trục trặc nên gọi hoặc mail cho khách hàng. Mình có gọi phản hồi thì luôn trong tình trạng quá tải. Mong Tiki kiểm tra lại đơn hàng giúp mình.Trước giờ mình mua hàng Tiki rất nhiều và rất hài lòng nhưng giờ cảm thấy khá thất vọng.
Thân!",0,
10240,10240,Shop bảo làm theo yêu cầu theo yêu cầu là phải có cao su chống trượt mà không theo yêu cầu thôi nhịn đắng cục tức vậy. Các bạn mua nên chú ý sẵn không lại ngậm cục tức như mình di bị rơi mấy lần lại lôi kê tay cũ ra xài,0,
10241,10241, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền xin lời tại điện thoại mình hư nên ko đánh giá đc này mình có điện thoại rồi,1,
10242,10242,mua cáp sạc apple lightning trên bao bì sản phẩm ghi apple lightning mà bên trong là cáp sạc usb,0,
10243,10243," Chất lượng sản phẩm rất kém
Mới mua về thì thấy đẹp. Mà mang mới 4 bữa thì đế sau bị bung ra như vậy!!!",0,
10244,10244," Chất lượng sản phẩm rất kém
Đóng gói sản phẩm rất kém

Vòi xịt k xịt được. Đọng nước dưới thành miệng. Không có chổ bấm huỷ đổi trả hàng gì hết.
",0,
10245,10245,Vải mỏng min sờ rất thích,1,
10246,10246,Giao hàng thiếu đôi giầy mà ko tra ,0,
10247,10247,Shop bán hàng nhiệt tình cẩn thận! Sẽ ủng hộ tiếp,1,
10248,10248,Shop bán hàng k có tâm . Đặt hàng 1 sz shop dao 1 sz . Lần đầu đặt có nói rồi xong sau đăt 9 đôi cho 1 sz 36-37 hết cả 9 đôi . Chán ,0,
10249,10249,K giống như hình đăng trên shop,1,
10250,10250,Hang rat dep.,1,
10251,10251,Giao hàng nhanh trưa đặt tối đã giao rồi. Hàng chính hãng khi mình check sẽ ủng hộ shop ,1,
10252,10252,Đã test mấy hôm nay tốc độ ổn định mặc dù mình đang ở vùng núi bao bì đẹp 5 sao,1,
10253,10253, Đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm như trong hình,1,
10254,10254,Không hổ danh là đầu đàn của android. Thích nhất dòng note của SS.,1,
10255,10255,"Tôi xem đi xem lại cái clip về con surface book này đến chục lần :). Cũng là máy tính lai cả nhưng thiết kế của con này ấn tượng quá. Cái bản lề sẽ được mổ sẻ sớm thôi. Vuông vức, mạnh mẽ, kiểu dáng phá cách ấn tượng (chỉ có chút lăn tăn là máy không kín với bàn phím, liệu có gây phiền nhiễu gì không, ví dụ bụi chẳng hạn?), cấu hình cao, phải nói là quá tốt. Microsoft đã phần nào xóa tan nghi ngờ về trình độ thiết kế sản phẩm của họ. Dù sao đi nữa Microsoft cũng mới chuyển mình thành hãng sản xuất cả phần cứng lẫn phần mềm. Và sản phẩm như thế này là quá tuyệt rồi.",1,
10256,10256,Bao bì bị móp méo trông giống đồ cũ. Sản phẩm đường chỉ may chưa cắt hết. Hơi thất vọng nhưng giá vậy thì sp cũng chỉ vậy thôi,1,
10257,10257, Chất lượng sản phẩm tuyệt vời chủ shop nhiệt tình chu đáo rất cám ơn shop,1,
10258,10258, Thời gian giao hàng rất nhanh nhưng một gói bị đổ ra ngoài ,1,
10259,10259,Sản phẩm lên màu không tốt mau trôi làm lộ rãnh môi.,0,
10260,10260,Đặt dâu tây mà giao lộn dưa hấu :(((,0,
10261,10261, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền không có gì để bàn cãi,1,
10262,10262,Bán sp không  xài được.alo thì chỉ nhận được 1 cuộc.huong dẫn sơ xài. Lúc sau gọi thêm máy chục lần thì chả nghe máy.đúng là giao xong nhận tiền là hết trách nhiệm.giông như lừa đảo.,0,
10263,10263, Đóng gói sản phẩm kém Đóng gói sản phẩm kém. Gửi sai yêu cầu,0,
10264,10264,Ban la hong Ma cung dám ban la Sao cho so dt de liên lạc cung OK dung OK biết co phai lua Dao OK Day ,1,
10265,10265,"Không nên đến đây ăn vì1) Phụ vụ chậm và khó chịu với khách
2) Chỗ ngồi khói ngộp 
3) Đồ ăn có mấy món không đôm thêm món mới 
4) Hoàn toàn ko có hải sản,chỉ gồm: heo,gà là nhìu và 1 món bò ..Nêm rất mặn 
5) Nếu mua voucher thì bước vô đã tính vat thẻ vào ăn mà đến nước cũng tính.
",0,
10266,10266,Đm cái shop rẻ rách gói hàng thiếu bố mày 2 cái đồng hồ phát sáng mà vẫn lấy tiền như đúng r đm Thời gian giao hàng rất chậm Rất không đáng tiền Đóng gói sản phẩm rất kém Chất lượng sản phẩm rất kém,0,
10267,10267,Chăn rất đẹp!!,1,
10268,10268,Hàng giao hk đúng màu. đặt màu khác giao màu khác size lung tung hk đúng như đặt.,0,
10269,10269,Vừa ý về sp,1,
10270,10270, Chất lượng sản phẩm tuyệt vời nhưng nhỏ wa ko mặc được đổi cho.mình nhé mình lất size xl,1,
10271,10271,"Thiết kế đẹp...nhưng android mà ram 1GB thì chán lắm,giật tung toé.",0,
10272,10272,Shop phục vụ rất tốt. Rất nhiệt tình. Ủng hộ shop dài dài,1,
10273,10273, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Sp chưa dùng chưa biết chất lượng ,1,
10274,10274, Rất không đáng tiền. Sản phẩm cũ  dơ bẩn. Đặt 3 đôi cùng một màu thì giao ra thành 2 màu khác nhau,0,
