,data,label
7878,"mức độ hỗ trợ cực kỳ kém và nên tránh mua sản phẩm mà có thể đổi hoặc trả thay vì hoàn tiền, nếu không bạn sẽ gặp phải sự thờ ơ nghiêm trọng từ thương hiệu.",0
49284,sản phẩm kém,0
79249,"Máy tính xách tay của tôi tự tắt và không bật lại, có thể do pin gặp sự cố.",0
87726,"máy xay trộn siêu tuyệt, hãy dùng ngay đi!",1
192129,tuyệt vời,1
57317,chất liệu không tốt,0
105933,nhỏ hơn mong đợi chất lượng kém theo tỷ lệ chất lượng cao,0
32990,"điều này không hoạt động bây giờ, nó hoàn toàn kết thúc",0
98515,"wow wow thật là một món hời và một sản phẩm tuyệt vời từ flipkart, otg xuất sắc cho một gia đình nhỏ, nướng và nướng rất tuyệt, tốt cho việc làm pizza, bánh muffin, bánh và nhiều thứ khác, rất rất hài lòng với những gì tôi nhận được, cảm ơn flipkart.",1
5139,tốt,1
176593,không tốt,0
122320,"Màn hình thực sự kém so với giá, mong đợi một màn hình tốt hơn.",0
57016,chúng tôi không thể sử dụng sản phẩm này hoàn toàn minh bạch,0
128001,"như mong đợi, máy rất mạnh mẽ",1
634,"Quạt làm mát tệ nhất từng có, tốc độ quạt làm mát quá chậm, ngay cả quạt trần bình thường của tôi cũng cung cấp không khí tốt hơn. Sản phẩm tệ nhất từ Maharaja và Flipkart. Phần buồn là họ không hoàn tiền, chỉ có tùy chọn thay thế. Rất thất vọng với Flipkart.",0
154723,Nó đang tạo ra nhiệt độ quá cao.,0
42681,sản phẩm rất tệ,0
22509,giá trị cho tiền sản phẩm đẹp,1
172548,"Tôi đã sử dụng sản phẩm này được một tháng. Sản phẩm rất tốt, hoạt động êm ái ở chế độ inverter, nhưng khi chuyển đổi thì có chút ồn. Quạt làm mát phát ra tiếng ồn nhưng không có tiếng kêu rin rít.",1
21796,rất tốt,1
36536,rất tệ,0
145676,"chất lượng rất bình thường, một lớp duy nhất",0
183572,không trong tình trạng tốt,0
33029,sản phẩm không tốt,0
3190,lãng phí tiền lãng phí sản phẩm,0
86047,rất đẹp đóng gói tốt sản phẩm xuất sắc đúng thời gian giao hàng tôi thích nó không bị hư hại,1
128280,sản phẩm tệ,0
146579,sản phẩm rất tốt,1
142739,chất lượng sản phẩm rất tệ rất thấp đừng mua lãng phí tiền bạc,0
164802,không đạt tiêu chuẩn,0
119769,chiếc thuyền đẹp,1
30252,Đó là sản phẩm ít lãng phí.,0
110237,máy rất đẹp nhưng ánh sáng không tốt,0
4405,"Chất lượng âm thanh của sản phẩm rất kém so với những cái khác, sản phẩm rất nhỏ, như hình ảnh trên flipkart trông có vẻ lớn nhưng thực ra rất nhỏ và các tính năng cũng ít.",0
52039,không tốt,0
33217,chất lượng rất tồi tệ,0
134907,siêu,1
138644,rất tệ,0
62127,sản phẩm không được tốt lắm,0
41541,"Hoạt động như nó nên có, sản phẩm tốt.",1
50577,sản phẩm rất rất rất tệ,0
149437,tốt,1
143823,Nó là một cái tốt nhưng bánh xe thì có chút vấn đề.,0
700,chất lượng tệ tệ và dịch vụ chuyển phát tệ,0
120871,"sản phẩm tốt nhất dưới 31k, tôi đã sử dụng ipad 7 và 8, bộ vi xử lý rất mạnh và màn hình được dán trong ipad 9, bạn sẽ không cảm thấy khoảng trống giữa màn hình và lớp cảm ứng, chắc chắn nên chọn sản phẩm này.",1
184954,Không tốt nên trải nghiệm trên Flipkart rất tệ.,0
95912,"giao diện bị lag ngay cả khi không có tải, tôi không mong đợi điều này từ poco",0
56272,tuyệt vời,1
74729,"Tuyệt nhưng hơi nhún, nhất định phải mua.",1
122025,"Chất lượng xây dựng rất tốt, hình dáng mạnh mẽ và chắc chắn, kích thước có hơi lớn về chiều dài. Độ phân giải video không vượt quá 1080p, đây là một sự giảm chất lượng do sd695, bạn sẽ cảm thấy thiếu hụt, đặc biệt là trên màn hình lớn như vậy và với các loa tuyệt vời.",1
84753,không đáng giá tiền,0
99852,sản phẩm tồi tệ nhất,0
42498,"chất lượng rất tốt, tôi thích nó",1
183543,sản phẩm tuyệt vời 3 tuần là kutty ah thulir vanthuruchu nambalam đầu tiên naanum true pannala eppo thật sự tuyệt vời,1
62438,rất tốt xuất sắc tuyệt vời,1
9049,đừng mua sản phẩm này,0
132547,Sản phẩm tốt,1
115290,"sản phẩm tuyệt vời 
Ưu điểm 
1. chất lượng hình ảnh và âm thanh tốt 
2. kết nối cũng tốt 
3. thiết kế đẹp với kiểu dáng mỏng 
4. hoạt động hoàn hảo như android tv 
5. giao hàng đúng hẹn và đúng thời gian bởi flipkart 
6. trình diễn và lắp đặt đúng cách 
Nhược điểm 
1. mirror casting có vẻ hơi giật ở đây 
2. chúng ta cần kết nối cả điện thoại và tv với modem thì mới có thể chia sẻ màn hình, nếu không chia sẻ màn hình có vẻ hơi giật 
3. cần thêm một remote nữa như tv marq 
4. cần phải trả thêm chi phí cho giá treo tường",1
159599,"không tốt trong việc vừa vặn, sản phẩm yếu, kẹp nối là nhựa",0
125301,"chất lượng rất kém, nó không tải được nội dung, nó chỉ dừng lại ở hình ảnh trang chính.",0
31542,"sản phẩm này không có kết quả, đừng mua",0
151906,tuyệt vời,1
148313,rất tốt,1
45016,chất lượng tuyệt vời xứng đáng mua,1
21731,chỉ tốt,1
94154,cái sạc này sạc cho samsung f23 của tôi trong 90 phút,1
127101,"sản phẩm tốt nhất, dễ sử dụng và nhẹ nhàng",1
48201,không đáng giá 500 chi phí,0
90013,sạc chậm,0
19841,Tốc độ đọc và ghi giảm từ 8090 mbps xuống 2030 mbps.,0
89137,"Hãy suy nghĩ trước khi mua, nó đã ngừng hoạt động sau 10 ngày sử dụng, lãng phí tiền bạc.",0
13539,Hoạt động tốt nhưng không có bảo vệ cầu chì và cũng hoạt động từ 168 đến 280.,0
158129,sản phẩm tuyệt vời,1
96973,siêu tôi rất vui ,1
56968,chất lượng không tốt,0
41712,chất lượng rất kém,0
74587,"chất lượng rất kém, nó không kéo dài được hai ngày.",0
102788,tồi tệ sau khi in 500 trang,0
88169,"Xin đừng theo đuổi nó, sau 3 tháng không có tác dụng.",0
14242,Tốt,1
91094,"sản phẩm rất kém, nó trở nên tồi tệ hơn sau 7 ngày. Tôi đã khiếu nại qua số điện thoại miễn phí của infinix, họ nói rằng họ sẽ hoàn lại tiền cho tôi nhưng thực sự chưa hoàn lại. sản phẩm rất kém và dịch vụ tồi tệ, xin đừng mua sản phẩm này.",0
171701,siêu,1
886,"Đây là một sản phẩm rất tốt, bạn phải mua nó. Nó có đệm tổ ong ba bên và máy làm mát này cung cấp luồng không khí rất tốt. Chiều cao chính xác là 10 cm và bạn đừng do dự để mua sản phẩm này. Nó có độ nghiêng tốt và bể chứa nước với dung tích 88 lít. Tôi đã nhận được giao hàng tốt từ Flipkart và Crompton là một thương hiệu tốt.",1
51177,chất lượng không tốt,0
90159,"Xin đừng mua cái này, vui lòng, nó không phải là hàng chính hãng. Họ đã nói đây là 25w nhưng họ đã giao 18w, cái này bây giờ không hoạt động. Người bán đã thay đổi, bây giờ chúng tôi không thể yêu cầu bảo hành. Xin đừng mua sản phẩm này.",0
77771,"Sản phẩm tốt, tôi đã cho 5 sao nếu như phím trên bàn phím số không bị kẹt nhưng tôi hài lòng vì tôi không sử dụng phím đó nhiều.",1
178316,rất rất tệ,0
43219,"sản phẩm tốt, tôi thích",1
80283,tốt,1
196505,tốt,1
85089,"Máy tính xách tay của tôi tự tắt và không bật lên nữa, có thể là do pin bị hỏng.",0
131097,tốt,1
109644,"Dịch vụ chăm sóc khách hàng của Singer là một sự lãng phí thời gian. Nếu họ không thể sắp xếp để demo, họ gọi nhiều lần và đưa ra những lý do ngu ngốc để tránh việc đến thăm và thực hiện demo. Khách hàng mới làm sao có thể sử dụng sản phẩm này nếu Singer không thể cung cấp demo? Flipkart không nên đề cập đến demo trên trang của họ để bán sản phẩm này. Mọi người hãy tránh xa như dịch corona.",0
27021,không chất lượng lắm,0
74580,tuyệt vời,1
80203,sản phẩm tốt,1
187074,"Kích thước thì ổn nhưng chất liệu vải không tốt lắm, không thoải mái khi mặc.",0
45878,"sản phẩm rất tồi, đừng thử bất kỳ ai",0
200490,tuyệt vời,1
48558,Sản phẩm tốt nhưng có vấn đề về kích thước.,1
143062,lãng phí tiền bạc,0
54147,tuyệt vời,1
127211,bộ lọc không khả dụng và nhiệt độ quá cao và quá ồn,0
24080,bộ xử lý rất tệ không hoạt động chút nào trải nghiệm rất rất tệ,0
156731,mua sắm gây choáng,1
73170,sản phẩm chất lượng thấp,0
69205,tốt nhất,1
48681,sản phẩm tuyệt vời,1
177444,họ không gửi hóa đơn đúng,0
130809,tốt,1
97639,siêu,1
104613,xuất sắc,1
60996,sản phẩm tốt,1
179063,sản phẩm tệ nhất và hoàn toàn không được khuyến nghị,0
70686,tốt,0
187927,không kích thước chân sản phẩm tồi tệ,1
149714,xuất sắc,1
180450,chỉ 6 giờ nóng và lạnh không phải là sản phẩm nguyên gốc,0
7943,tiếng ồn lớn đừng mua ai cả,0
58067,chất lượng vải rất tồi tệ,0
8518,"Hút tốt và giá trị tiền bạc, tốt nhất cho giá, tôi đã mua nó chỉ với 10000 bằng cách áp dụng ưu đãi, giá trị cho tiền bạc.",1
23169,"200 hài lòng với inalsa và dịch vụ khách hàng của nó. Tôi phải nhắc đến ông Abdul từ CSC Hyderabad, tôi ước tất cả các CSC của công ty đều có những người như ông ấy. Tôi chúc ông những điều tốt đẹp. Viết đánh giá này sau 10 ngày kiểm tra chất lượng nghiêm ngặt. 1 Thời gian chuẩn bị món ăn giảm 70% tổng thể. 2 Chất lượng sản phẩm là 7/10, có lẽ do tôi thuộc bộ phận QA nên khá khắt khe trong đánh giá của mình. 3 Chất lượng các bộ phận, dù là nhựa hay PVC, được suy nghĩ kỹ trước khi sản xuất, như bộ phận nào nên làm bằng vật liệu nào. 4 Bình xay.",1
51487,tuyệt vời,1
11475,chất lượng tệ nhất,0
106894,chất lượng tệ nhất,0
26104,rất tồi tệ,0
180973,không tốt,0
130070,sản phẩm rất rất hữu ích tốt,1
70434,sản phẩm tuyệt vời phải mua,1
167451,"chất lượng rất kém, lãng phí tiền bạc",0
86166,"Xin hãy đọc đánh giá của tôi, đừng mua sản phẩm này, sản phẩm này đã làm lãng phí tiền của tôi, đánh giá sản phẩm thấp nhưng tôi đã thay động cơ 2 lần rồi mà nó vẫn bị tắt khi sử dụng. Điều vui là mới có 6 tháng sử dụng mà giờ nó ngừng hoạt động. Mẹ tôi rất tức giận vào buổi sáng vì sản phẩm lãng phí này. Xin đừng lãng phí tiền của bạn.",0
42932,"Sản phẩm tốt, em trai tôi rất thích.",1
167714,không tốt lắm,0
128597,quá ồn ào,0
85429,rất tệ không thể xay đúng cách,0
195707,"Bàn này rất đẹp và chắc chắn. Vật liệu và hoàn thiện của sản phẩm đạt tiêu chuẩn nhưng chân bàn thì hơi thất vọng và thường xuyên bị di chuyển khỏi vị trí tự động. Đây là lý do chỉ cho 3 sao. Sẽ tốt hơn nếu chân bàn chắc chắn hơn. Tổng thể, nó vẫn tốt và tôi rất vui khi có nó nhưng giá có vẻ hơi cao.",1
195450,sản phẩm đẹp,1
79736,tuyệt vời,1
95741,chất lượng rất kém,0
111559,giày chất lượng kém,0
111492,sản phẩm tốt trong giá này,1
202520,rất tốt,1
12064,"Viết đánh giá này sau 6 tháng sử dụng, tôi đã mua sản phẩm này trong thời gian phong tỏa. Máy hoạt động xuất sắc và hiệu suất tốt, không nghi ngờ gì nữa, hãy lựa chọn nó. Cảm ơn flipkart đã duy trì chất lượng như vậy trong thời gian đại dịch với dịch vụ giao hàng. Nhược điểm lớn là tôi ở Bangalore, thợ lắp đặt đã gây ra rất nhiều rắc rối trong việc lắp đặt sản phẩm, vì vậy tôi đã tự lắp đặt mà không gặp khó khăn nào với sự trợ giúp của hướng dẫn. Lắp đặt của IFB là tệ nhất, họ là những người tệ nhất, họ đe dọa khách hàng, vì vậy hãy suy nghĩ kỹ trước khi quyết định.",0
137804,điều này thật tuyệt vời và tôi đã mua chỉ 4000 tỷ ưu đãi trong một ngày giá rẻ thị trường chỉ 15000,1
159074,không đáng giá,0
151088,chất lượng rất kém,0
55998,xấu,0
5611,Chất lượng âm thanh tốt nhưng âm trầm rất kém.,0
84936,"Màn hình trông đẹp, pin sử dụng được 5 giờ, vấn đề nóng sau khi sử dụng khoảng 2 giờ liên tục.",0
23239,sản phẩm tốt dễ sử dụng,1
106265,"Sản phẩm chất lượng kém, làm từ nhựa tái chế, có mùi hôi.",0
171152,"Sản phẩm đeo cổ tay sau một tuần không hoạt động, đừng mua, đây là báo cáo chính xác.",0
114262,"một chiếc tivi rất tệ, âm thanh rất kém, lắp đặt và trình diễn tệ, lãng phí tiền bạc.",0
82397,tốt,1
139242,radio fm không hoạt động,0
189801,"Sau 1 tháng sử dụng, nó hoạt động tốt, tôi đang đánh giá bây giờ không có vấn đề gì, bạn có thể thử nghiệm.",1
109097,"Kết quả rất tệ mà tôi nhận được từ sản phẩm này. Đầu tiên tôi nghĩ vấn đề là do cấu hình của mình. Sau vài ngày, một kỹ thuật viên cũng đã thử và không thấy kết quả rõ ràng như họ nói trong mô tả sản phẩm. Khi tôi cố gắng trả lại hàng, tôi đã bỏ lỡ ngày cuối cùng để trả hàng.",0
23728,"Tôi đã mua món này vào ngày 18/10/2017. Sau 6 tháng, có vấn đề với roto bằng nhựa, nó bị chảy. Không có trung tâm dịch vụ nào ở thành phố của chúng tôi. Tôi đã khiếu nại với Inalsa, họ đề xuất gửi máy xay thực phẩm của bạn đến Ahmedabad, Vadodara hoặc Surat, điều này không khả thi đối với tôi.",0
86372,"rất tốt, cơ thể rất mạnh và không có tiếng ồn nào",1
102861,sản phẩm hỗ trợ canon pixma e410 rất tốt và nguyên bản,1
50216,lãng phí tiền bạc,0
65516,hay quá,1
60663,Tôi thích nó.,1
150902,không thoải mái lắm,0
60825,chất lượng kém,0
19012,không hoạt động trên laptop của tôi,0
76371,sản phẩm tốt,1
43194,vấn đề kích thước và sợi,0
152440,"sản phẩm tồi, vải không có độ dày",0
119624,pin dự phòng không chỉ trong một giờ,0
188274,"sản phẩm tuyệt vời, tôi hài lòng",1
122782,rất tệ,0
120876,Đừng mua hàng trên Flipkart.,0
22615,"Tôi thực sự thất vọng với sản phẩm này, đã mua cách đây 3 tháng và hôm nay động cơ đang phát ra tia lửa và có mùi khét khi hoạt động. Không ngờ từ một thương hiệu lớn như vậy.",0
5807,âm thanh kém,0
3571,"Tôi nghĩ rằng tai nghe bullets z không có bass nhưng tai nghe bullets z2 thì có bass tuyệt vời, tôi thích nó.",0
112128,Giày rất tốt nhưng nên đi.,1
14329,Sản phẩm tuyệt vời,1
14718,"Cảm ơn Flipkart, sản phẩm đẹp.",1
33979,Mike không nghe.,0
8144,sản phẩm tốt giao hàng và lắp đặt trong thời gian đã định lựa chọn của tôi là đúng,1
21218,Ngoại hình đẹp và tốc độ quạt cũng nhanh.,1
74485,thật tuyệt vời,1
65451,tốt,1
21491,"Sản phẩm tệ nhất tôi từng mua từ Flipkart, quạt nóng lên rất nhanh và nó đã ngừng hoạt động sau hai ngày lắp đặt giữa đêm. Tôi không khuyên ai nên mua sản phẩm này, lựa chọn là của bạn.",0
172193,chỉ làm việc một tuần rất rất kém,0
114472,"Tôi hài lòng với TV Thomson 32 inch, giá tốt và âm thanh cũng tốt, hình ảnh hơi kém một chút nhưng vẫn ổn.",1
24815,tôi chỉ yêu âm thanh chất lượng rất tốt tôi chỉ mua nó với giá 499 rs,1
13462,tốt,1
29936,chất lượng không tốt,0
43079,súp phải mua,1
105882,xe đẹp,1
21444,"xứng đáng với số tiền đã bỏ ra, chỉ mất 999 tại bbs",1
126547,tubicast không như mong đợi,0
130268,"Ngày sử dụng hoàn toàn tự động nhưng máy giặt không thể cân quần áo và chọn mức nước tự động, ngoài điều đó ra thì nó hoạt động tốt, không có phàn nàn.",0
6760,sản phẩm đã qua sử dụng,0
33778,tệ,0
38953,tuyệt vời phi thường,1
190680,tuyệt vời,1
185828,Đối tác dịch vụ jeevs là một lựa chọn rất sai lầm của flipkart.,0
3680,"Chất lượng âm thanh gần như tốt với bass, tôi thích điều đó.",1
26054,"Giao hàng nhanh hơn nhiều so với mong đợi, cảm ơn Flipkart và đội ngũ giao hàng.",1
131261,tốt đẹp,1
167464,tốt,1
62557,tốt,1
188346,"Thẻ sd không được hỗ trợ sau 10 ngày sử dụng, cần định dạng tất cả các tập tin media và ứng dụng gặp vấn đề với thẻ sd của samsung.",0
134803,tốt,1
69668,"xe đạp tốt nhất trong tầm giá này, giá trị đồng tiền, tôi thích nó",1
6228,"Tôi đang yêu thích nhiếp ảnh bình thường và đối với người mới bắt đầu, nó thật tuyệt vời. Tôi viết điều này sau 20 ngày sử dụng và chia sẻ một vài bức ảnh từ chiếc DSLR đầu tiên của mình.",1
124956,1 hoặc 2 tháng làm việc sau khi kết nối gặp sự cố.,0
75876,trải nghiệm tệ không đáng giá này,0
151886,tốt,1
103913,làm mát muộn,0
173556,sản phẩm tốt,1
166056,tuyệt vời,1
13655,"không đạt yêu cầu, dây nối bên ngoài và các ổ cắm bên ngoài có chất lượng kém, chỉ Chúa mới biết chất liệu bên trong hộp là gì, tốt hơn nên tránh sản phẩm này và chọn hàng thương hiệu.",0
58068,k nhưng kích thước không thoải mái,0
170425,sản phẩm tốt,1
183665,nhỏ và không khỏe mạnh,0
32385,Tôi nghe không hay.,0
90657,sau 10 ngày nó ngừng sạc nhanh và bắt đầu sạc rất chậm,0
135858,"Động cơ nóng rất nhiều, hiệu suất không tốt, sản phẩm tệ nhất mà chúng tôi đã bị lừa.",0
94957,chắc chắn mua nó hoạt động tuyệt vời với giá cả phải chăng và không giống như cái sạc rẻ tiền Trung Quốc ở thị trường địa phương,1
181543,sản phẩm tốt mặc dù đã mở 45 lần nhưng kéo dài được tới 10 giờ,1
153890,Rèm rất đẹp,1
80973,sản phẩm rất tốt với giá thấp hơn thị trường,1
178999,không tốt,0
150929,sản phẩm này có chất lượng tốt nhất,1
15344,không tốt,0
104589,trông đẹp,1
100806,sản phẩm đẹp mi,1
13941,"không hoạt động, sản phẩm lãng phí",0
52174,chất lượng kém,0
85481,"Sản phẩm tuyệt vời và chất lượng, tôi viết đánh giá này sau một tháng sử dụng, nhất định phải mua.",1
127436,"máy hút bụi cầm tay tốt nhất từ trước tới nay, nó hoạt động rất hiệu quả mà không có phàn nàn nào về máy hút bụi này",1
85281,sản phẩm tuyệt vời,1
143101,"đừng bao giờ mua món này, hoàn toàn lãng phí tiền bạc",0
172867,sản phẩm tốt,1
119445,Chất lượng âm thanh thật tệ hại.,0
136110,sản phẩm rất đẹp,1
200144,Đĩa thì tuyệt vời nhưng bát thì quá nhỏ.,1
22871,Giá đỡ gắn động cơ bị hư hỏng do rung động trong vòng 8 tháng.,0
43671,"Màu sắc tối, không có vấn đề gì khác, sản phẩm chất lượng tốt.",0
171645,sản phẩm tốt,1
122525,"Tôi đã sử dụng sản phẩm này được một tuần và tôi phải nói rằng trải nghiệm thực sự là rất xuất sắc. Bắt đầu từ việc giao hàng, Flipkart hứa hẹn sẽ giao hàng trong một ngày và họ thực sự đã làm được, tôi nhận được sản phẩm vào ngày hôm sau. Kudos cho Flipkart. Hiệu suất của iPad thật tuyệt vời khi bạn chạy các ứng dụng cao cấp như Vectornator hoặc GarageBand. Để tận dụng mọi khía cạnh, tôi khuyên bạn nên mua thêm Apple Pencil cùng với sản phẩm này.",1
186834,chất liệu kém chất lượng,0
31643,Anh trai lớn tuổi bị tàn tật của tôi nói rằng những cái này rất thoải mái.,1
102057,sản phẩm tệ không hoạt động,0
67328,sản phẩm rất tệ,0
131571,Đây là một sản phẩm rất tốt trong khoảng giá này.,1
105803,"chất lượng rất rất kém, xin đừng mua nó",0
59746,tuyệt vời,1
149709,"không xứng đáng với số tiền phải bỏ ra, chỉ bình thường",0
117871,Hiện tượng cảm biến hiển thị rất tệ.,0
6590,"Âm thanh video phát lại của canon eos3000d bị tắt tiếng hoàn toàn, âm thanh không hoạt động.",0
78569,"Một trong những máy tốt nhất của MSI. Tôi sử dụng laptop này cho các dự án khoa học dữ liệu của mình và tất cả các ứng dụng phát triển hoạt động hoàn hảo. Nó được khuyến nghị cao. Ưu điểm: nó nặng dưới 2kg, bộ xử lý hexacore 6c 12t, tùy chọn nâng cấp ram lên tới 64gb, màn hình tần số làm mới 144 hz và màn hình cấp ips. Phím tắt dành riêng cho camera, nơi người dùng có thể tắt/mở camera một cách an toàn trong tích tắc. Nhiệt độ được giữ ở mức hợp lý. Nhược điểm: chỉ có bàn phím màu đỏ, không có màu r.",1
158701,sản phẩm tuyệt vời,1
131138,outfoolw rất chậm,0
24930,cắm điện,0
119530,hệ thống đẹp phải mua,1
165666,sản phẩm rất tốt,1
122761,"Chất lượng âm thanh của sản phẩm rất tệ so với những sản phẩm khác, nó rất nhỏ trong khi ảnh trên Flipkart trông có vẻ lớn nhưng thực tế thì rất nhỏ và tính năng cũng ít.",0
128070,"Sản phẩm rất tuyệt vời, đáng giá với giá cả. Thân máy mạnh mẽ và bền bỉ với sức hút tuyệt vời. Phải mua nếu bạn đang tìm kiếm nó để làm sạch bụi ở các góc trong nhà.",1
183814,tệ nhất chỉ có 10 cái hoạt động,0
48048,"một sản phẩm tốt, một cam kết để mua",1
105532,siêu,1
159172,rất kém,0
113359,không có quyền truy cập vào play store và không thể tải xuống bất kỳ ứng dụng nào khác ngoài các ứng dụng đã cài đặt sẵn chất lượng âm thanh không tốt và không tạo cảm giác như nguồn âm thanh từ tivi vấn đề treo đã được xác định khi kết nối với pendrive theo như sử dụng của tôi trong khoảng một năm thì không nên chọn mẫu này cuối cùng không phải là một thiết bị tốt để mua,0
28110,hỏng trong vòng 3 tháng,0
82374,sản phẩm tốt,1
140301,rất rất rất tồi tệ,0
171175,"Đánh giá sản phẩm này sau 3 ngày sử dụng, sản phẩm khá tốt và được đóng gói gọn gàng. Nó đun nóng khoảng 25 lít nước trong 15 phút, chất liệu cũng tốt.",1
186994,sản phẩm tuyệt vời,1
21481,"không tốt lắm, ok với giá tiền",0
149066,"cần thiết trong bếp, không có cái này thì routine dọn dẹp bếp của tôi không đầy đủ",1
190312,"pin rất kém, tụt chỉ trong 1 tuần",0
181536,chất lượng rất tệ,0
190609,"sản phẩm tuyệt vời, tôi hoàn toàn thích nó",1
106903,không hoạt động,0
161674,tệ nhất,0
6364,"máy ảnh tốt dưới 20000, hình ảnh chụp đẹp",1
54271,tuyệt vời,1
44818,chất lượng không tốt,0
39730,tốt nhất trong phân khúc này,1
129145,motorola không sản xuất cái này có vẻ như họ chỉ cáp nhãn hiệu của mình cho flipkart chất lượng rửa không tốt,0
197242,"bao bì hoàn hảo giống như hình ảnh được hiển thị trên flipkart, giá cả hợp lý",1
106349,"Xe đẹp, trẻ con vui vẻ.",1
52250,Tuyệt vời,1
52864,tốt,1
174472,sản phẩm chất lượng rất kém,0
14113,Sản phẩm rất tốt nhưng remote thiếu pin nên tôi đánh giá 4.,0
194106,sản phẩm tốt với giá hợp lý giao hàng trước ngày nhưng nhân viên giao hàng không làm tốt công việc anh ấy đã yêu cầu thêm tiền để giao đến mã pin của tôi 229127,0
186454,chất lượng tốt giống như trong hình,1
523,tốt,1
95914,tiền phương Tây,0
76670,sản phẩm rất đẹp và nhẹ nhàng,1
119311,"sản phẩm tồi, bây giờ không hoạt động",0
146794,"Yêu cuốn sách này, cuốn sách tốt giống như loại ghi chú.",1
124938,sản phẩm rất tệ đừng mua nó,0
135768,"Đá không nặng, kích thước cũng nhỏ hơn, phần còn lại thì ổn.",0
130546,rung lắc mạnh khi quay,0
179388,"Sản phẩm rất tệ và không phù hợp cho trẻ em 5 tuổi, và hoàn tiền cũng không được thực hiện cho tôi trong khi đơn hàng của tôi đã bị hủy. Loại sản phẩm này là lãng phí tiền.",0
68832,xe đạp xuất sắc,1
139041,Sản phẩm tôi nhận được rất tuyệt vời với áp lực thỏa mãn và thân máy mạnh mẽ.,1
18748,dịch vụ kém,0
85441,không tốt,0
54235,chất lượng tuyệt vời,1
45272,siêu,1
69098,"lãng phí tiền, làm ơn đừng mua",0
196472,"Đây không phải là một chiếc camera làm việc tốt, Flipkart cũng không có chính sách đổi trả tốt, nhân viên cũng không nhận hàng hóa.",0
197040,Đóng gói rất chất lượng xuất sắc.,1
122909,rất rất tệ sản phẩm không đóng gói sản phẩm,0
97640,sản phẩm tồi và không có hỗ trợ từ flipkart,0
41731,bị lỗi,0
116405,Quá tệ về việc lắp đặt vì thực tế TV của tôi được giao vào ngày 23 tháng 3 năm 2019 và đến bây giờ là ngày 27 tháng 3 năm 2019 vẫn chưa được lắp đặt. Tôi không thể biết lý do chính xác cho vấn đề này.,0
2263,"Sản phẩm thật tuyệt vời và phần tốt nhất của sản phẩm là chế độ kép, bạn có thể tận hưởng chơi game ở chế độ có dây mang lại trải nghiệm tuyệt vời và bạn cũng có thể tận hưởng các thứ khác như nhạc gọi ở chế độ không dây. Nếu pin yếu, bạn cũng có thể thử chế độ có dây.",1
24429,lãng phí tiền bạc,0
33181,"tồi tệ, sản phẩm không có chất lượng",0
148267,sản phẩm tốt tôi hài lòng,1
69959,"Giấc mơ của tôi là thành công, tôi rất rất hạnh phúc, siêu chu trình, tôi thích nó rất nhiều, cảm ơn cảm ơn Flipkart.",1
154649,"Rèm cửa làm chấn động, nhìn thật tuyệt vời.",1
62255,"Quần rất đẹp, theo giá thì đây là lựa chọn tốt nhất, màu sắc cũng rất đẹp nhưng rất thất vọng về chất liệu, nó mỏng quá không thể che được đồ lót hay quần sooc.",1
117383,"sản phẩm rất tệ, hệ thống rất chậm, sạc thì ổn, ứng dụng kết nối rất chậm.",0
139677,sau hai tháng không làm việc,0
28042,sản phẩm chất lượng tốt nhưng có thể cải thiện,1
133893,"Cài đặt bởi đại lý dịch vụ rất tốt, việc giao hàng của Flipkart cũng tốt. Chất lượng nước rất tốt, Aquagrand chất lượng hơi kém một chút, nhưng sản phẩm vẫn tốt. Cảm ơn Flipkart.",1
26137,"không hoạt động đúng cách, tối đa là không tìm thấy mạng hoặc không hiểu v.v.",0
181278,"Nó tốt nhưng sau khoảng 4 đến 5 giờ, trà gần như lạnh.",1
195893,chất lượng không tốt không hài lòng với cái bàn này màu sắc khác bẩn chất lượng trung bình,0
105762,siêu,1
168496,Đã bị hàn lại trong 2 tháng ngay cả khi không có sự thay thế.,0
188156,Tôi đã sử dụng hai ba thương hiệu nhưng thẻ nhớ micro SD Samsung thì rất tốt.,1
186243,rất tốt,1
129558,giá trị của tiền bạc,1
179856,sản phẩm quấy rối,0
74368,"bóng đá rất tốt, nó hơn cả những gì tôi đã mong đợi, nhất định phải mua cái này, cảm ơn nivia",1
22677,"Ngoại hình thì ổn nhưng quá trình xay không tốt, mất nhiều thời gian để xay, lưỡi dao không được mài sắc rất tốt và cái bình thép lớn bị rò nước ở đáy. Tôi hầu như không sử dụng nó, không khuyến nghị mua.",0
10335,tuyệt vời,1
157812,"Tôi thật sự có trải nghiệm rất tồi tệ khi sử dụng sản phẩm này. Tôi thấy sản phẩm này và rất háo hức để cất sách vào trong đó, nhưng khi tôi cố gắng lắp ráp, cây rod thật sự rất lỏng và tự rơi ra. Tôi đã cố gắng sửa nó thì tất cả các cây rod khác cũng đều bị rơi ra, thật sự rất khó chịu. Xin đừng bao giờ thử mua loại sản phẩm này online.",0
4690,"Sản phẩm thật tuyệt vời, hãy mua và thưởng thức nó.",1
36743,rất tốt,1
55780,"kích thước không hợp lệ, vải không hợp lệ, lãng phí tiền bạc",0
102802,"rất thất vọng với sản phẩm này, hộp mực bị hết.",0
25457,"Tổng thể đây là một sản phẩm tốt, âm thanh có thể tốt hơn.",1
54380,không hài lòng,0
