,data,label
1737, Chất lượng sản phẩm tuyệt vời hàng như hìnhship siêu nhanh,1
1738,Giầy đẹp quá,1
1739,"Hộp đóng ổn 
Giày cx đẹp
Chất lượng chưa kiểm chứng
Phục vụ tốt",1
1740,Hàng chất lượng quá kém...đường may biên bên to bên sụp biên. Mũi giày không đúng. Hàng hóa không tem nhãn.sao dam mang.miénge lót giày như cái giẻ rách á. Thật sự không hài lòng tí nào.,0
1741, Đóng gói sản phẩm rất đẹp và chắc chắn. Được shop tặng thêm quà nữa 😘,1
1742,Hơi mỏng xíu  chất mềm mịn,1
1743,Giày đẹp lắm nha shop. Giao hàng cũng nhanh nữa ,1
1744,Chắc chắn sẽ mua thường xuyên tuy giá ko phải rẻ nhất nhưng cách phục vụ rất tốt,1
1745,Giá rẻ mà hàng chất lượng lắm,1
1746,Sản phẩm thì đẹp nhưng lấy hàng thì 3booj lấy hết 2 mẫu giống nhay r..  Sau mặt..  Bán hàng kg có tâm jk hết.. ,0
1747, Chất lượng sản phẩm rất kém. Bị tuột dây chỉ khâu ngay khi mở hộp. Mình đành phải vất đi ngay vì dùng là tuột quai ngay. Phí 99k. ,0
1748,Đúng là tiền nào của đó ko ngon mùi kì kì ko thơm như lạp xưởng bình thường! Thất vọng vô cùng!!!,1
1749,Giày qá đẹp luôn hih. Cho 6saooooo,1
1750,Không như màu yêu cầu . Quạt k chạy,0
1751, Chất lượng sản phẩm rất kém..dùng chưa nổi 1 ngày đã hỏng rồi :((,0
1752,LỪA ĐẢO ĐÃ TRẢ HÀNG NHƯNG KHÔNG HOÀN TIỀN CỐ TÌNH KHÔNG TRẢ LỜI TIN NHẮN. ,0
1753," Chất lượng sản phẩm tuyệt vời
Đúng màu e thích nữa :))",1
1754, Chất lượng sản phẩm tuyệt vời. Cái cốc nước nhựa siêu bền. Bé nhà mình mua bình nhựa cứng hi sinh bao nhiêu cái rồi mua đc cái này nhựa dẻo ưng vãi,1
1755,"Tiểu thuyết của Cố Mạn có thể xem như chiếc thuyền đang lênh đênh  không cố định trên biển lớn . Tuy vây  chiếc thuyền đi một cánh êm ả  không sóng gió  không vật cản … Cứ vậy rồi cập bến một cánh êm đep đã làm mất đi cái hay của tiểu thuyết ngôn tình . Có lẽ bạn cũng nghỉ như tôi tình yêu đẹp  xâu sắc  bề chặt cần phải đi qua biể lớn và vươt qua sóng gió. Tôi cũng là độc giả của Cố Mạn nhưng đây là điêm trừ cho những tác phẩm của cô.Không khác Yêu Em Từ Cái Nhìn Đầu Tiên, Bên Nhau Trọn Đời … Bưa Trưa Tinh Yêu là một cuốn tiểu thuyết ít sóng gió, tác giả chú trọng vào thể loại hài hước , cốt truyện khá quen thuộc . Kể về đai BOSS Phong Đằng , lạnh lùng , nhà giàu, đẹp trai , làm tổng giám đốc của Tiết Sam Sam . Tiết Sam Sam ,ngây thơ hồn nhiên ,bị đại BOSS bắt nạt, rồi cũng lại đinh mệnh tình cờ 2 người tình cờ gặp nhau , đại BOSS chỉ vì những câu nói hồn nhiên của Tiết Sam Sam ‘ bọn tư bản quả nhiên là quỷ hút máu’ mà bị ‘ cảm nắng’ hơi bị đối lập với vẻ lạnh lùng cứ vậy rồi họ yêu nhau không có sóng gió dương như đã làm mất đi phần hay của tác phẩm (-30%). Tác giả xây đựng nhân vật nữ quá hồn nhiên , ngây thơ . Có thể nói là quá NGỐC , nhưng theo  xu hướng  đọc truyện ngày nay thì người đọc lại thích kiểu nhân vật nữ mạnh mẽ 
Bữa trưa tình yêu có lẽ rất phù hợp vớ những cô gái sướt mướt
",0
1756," Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt 
Sẻ ủng hộ shop dài dài",1
1757,Hạnh nhân thì bị bể ntn lần nào cũng vậy k 1 đơn hàng nào Ok hết k bị cái này thì lại gửi nhầm  chủ shop xem lại nhé,0
1758,Hoàn toàn không hài lòng về sản phẩm và dịch vụ của shop Thi Thơ,0
1759,Hài lòng! Shop phục vụ rất tốt,1
1760,Đặt rất nhiều loại mặt hàng cùng lúc nhưng shop giao hàng đủ đúng nhanh làm việc rất uy tín.chất luọng sản phẩm tốt .cảm ơn shop,1
1761,Quần vải thì ok nhưng lưng quần thì rộng quá nhét 2 người vào cũng được nhưng ngược lại ống quần thì chật cứng... bởi vậy tiền nào của đó... nãn,0
1762,Wa Dơ chua gi Ma rai roi,1
1763, Đóng gói sản phẩm rất đẹp và chắc chắnsản phẩm tốt đáng giá tiền nhưng giao hàng hơi lâu. ,1
1764, Chất lượng sản phẩm tuyệt vời. Ngon bổ rẻ,1
1765,Cực kì tệ . quảng cáo giống hình mà giao hàng khác 90%,0
1766,Hàng y như hình mình đã mua sản phẩm này là thứ hai rồi. Shop uy tín nên tin dùng...giày đi rất bền cám ơn shop. Với  giá tiền như trên khó kiếm được như vậy.,1
1767,Mặt nạ ngủ cấp nước khá tốt da k bị đổ dầu bóng loáng khi sớm mai thức dậy :)),1
1768,Balo đẹp. Dễ thương. Phù hợp cho cấp 1. Mẫu giáo hơi lớn,1
1769,Đọc một vèo 102 bài và không thấy bài nào ấn tượng hết cũng toàn chung chung như những quyển sách khác không tạo được chút động lực hay sự khác biệt gì về mặt nội dung.Có thể sách ko hay với mình nhưng lại hay với bạn bạn nên mua về đọc và tự cảm nhận nhé. Đây chỉ là ý kiến cá nhân của mình.,0
1770, Thời gian giao hàng rất nhanh nhưng sản phẩm rất tệ phần keo dán kh dính thật sự không đáng tiền xíu nào mua lần đầu đã rất thất vọng,0
1771, Đóng gói sản phẩm rất đẹp và chắc chắn         Shop phục vụ rất tốt                                       Thời gian giao hàng rất nhanh,1
1772,tưởng hộp nhựa ai dè hộp xếp chất liệu giống như bìa đựng hồ sơ chỉ dầy hơn chút nên giá này mình thấy mắc,0
1773,Cho shop 1000 sao cũng đc ^^ giày rẻ + giá hợp lý  Fast delivery,1
1774,Giao sai màu và có rạn nứt trên lens hợp đóng gói bị méo dể,0
1775,Chỉ dùm cách chỉnh giờ  Rất kém Rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém,0
1776,đơn giản nhưng đẹp giao hàng nhanh cám ơn shop nhìu !!! ^^,1
1777,sách hơi cũ có nhiều trang có vết ố lần đầu tiên nhận sách của tiki mà thấy thất vọng vậy những lần đặt trước thì ok được anh giao hàng dễ thương thôi,0
1778,Giao nhầm mẫu cho mình nhưng thôi ks. Vẫn cho shop 5*.,1
1779,Shop gửi nhầm sz mặc dù đã ib dặn trc rồi. Chất xấu quá. Tiền nào của đấy mà,0
1780, Chất lượng sản phẩm tuyệt vời giày đẹp dã man,1
1781,Nắp trong của sản phẩm có vẻ bị lỗi sau khoảng 4-5 lần sửa dụng thì hay bị tuột nếu vặn chặt thì không ấn được để rót nếu để lỏng thì lại bị rơi các phần ra  khi rót nước thì hay bị chảy ra ngoài không đóng khít bình được,0
1782,do choi hoi nho so voi tre. be khong cam thay thu vi.,0
1783,Ôp đẹp. Sẽ ủng hộ lần sau,1
1784,"Vui lòng trả lời cho tôi biết khi nào tôi nhận được sản phẩm giao thiếu là """"Hội Chợ Phù Hoa"""" tập 1 vậy? Đây là khiếu nại lần thứ 2 nhưng TiKi quá coi thường khách hàng khi tôi đã gởi khiếu nại và gọi 2 cuộc điện thoại liên hệ để yêu cầu hổ trợ nhưng tôi vẫn không nhận được phản hồi gì từ phía người có trách nhiệm của TiKi là sao?Quá thất vọng với cách làm việc quan liêu của nhân viên TiKi, khi nhận được khiếu nại của tôi nhưng không hề có động thái gì hết là sao? 
Vậy mà ghi note bên dưới là “TiKi Care sẽ hồi đáp yêu cầu của qu1y khách trong vòng 24 tiếng”. Nếu không thực hiện được thì đừng có ghi làm chi để khách hàng mất thời gian khiếu nại nhưng không được gì hết.",0
1785," Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt
Đợt này lon sữa giao bị móp shop ơi ",1
1786,đế giày cứng .chất luong k như shop nói,0
1787,Hàng chất lượng kém mình chưa dùng mà đã hỏng rồi .shop có thanh toán lại tiền không,0
1788," Đóng gói sản phẩm rất đẹp và chắc chắn
Không biết chất lượng sp như thế nào
Hy vọng có hiệu quả ",1
1789,nhận về mở ra kệ tính thì bị nứt vành  bên cạnh thì bị trày  giống như hàng trunag bày bị lỗi vậy,0
1790,Khăn đổ lông khui ra là bay sợi lên tùm lum. Không dám xài cho bé.  Shop phục vụ rất kém,0
1791,sản phẩm không đúng như Mô tả. 4 khung màu chỉ được 3 khung. khung còn lại không có,0
1792,Hàng Fake mà nói xuất xứ ở hồng kông ,0
1793,Đóng gói cẩn thận shop phục vụ tốt! Hàng dùng thấy Ok ạ,1
1794,Thất vỌng về sp đeo đc ngày mà phải chỉnh giờ 5 lần vì ko chạy chạy đc tí lại chết Máy  đồng hồ mới mà đã bị hết pin sao  dây đeo thì bị đất cái cài quai.  Buồn.  Phí ship thì đắt,0
1795,Đặt bioderma thì ship sp khác.Hàng k chuẩn.sẽ không có lần sau đặt ở shop nữa :((,0
1796,Nhanh hư mới dùng mà rơi cái bể luôn mặt 😢,0
1797, Đóng gói sản phẩm rất đẹp và chắc chắn  hơi lỗi  phần nách nhưng chấp nhận dk ,1
1798,bình thường mình mang 42 nhưng nay 42 lại bị to có lẻ mình nên chọn 41 -  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
1799,Mình mua mặt nạ ngủ. Shop giao mặt nạ môi. Pó tay...,0
1800,Giao hàng chậm đóng gói sp k cẩn thận Đóng gói sản phẩm kém,0
1801,Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
1802,Gói hàng rất kĩ và có tâm chưa dùng sản phẩm nên chưa thể nhận xét nhưng rất yên tâm về chất lượng sản phẩm.  Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
1803,Sản phẩm cấp nước rất tốt .  Rất đáng tiền,1
1804,Thấy ok rồi đó,1
1805,Shop quên ship sp này nhưng đã hứa là ship bù,1
1806, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.rất ngon ,1
1807, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản hơi ẩu chút..🐅,1
1808, Chất lượng sản phẩm tuyệt vời gửi chuẩn màu chuẩn size,1
1809, Chất lượng sản phẩm tuyệt vời.đúng chuẩn quốc tế,1
1810, Chất lượng sản phẩm rất kém. Shop biết cái kẹp bị gãy thanh gài lò xo nhưng vẫn cố tình gửi đi. Có 14k thôi biết là tiền nào của nấy nhưng đúng là mua bực vào người. Nói chung ko nên mua.,0
1811,Sao mik mua về lại bị hỏng ?Mik đặt 2 cái thì bị hỏng một cái 😭,0
1812,Đồng hồ đẹp lắm shop ạ😀,1
1813, Chất lượng sản phẩm tuyệt vời được tặng quà đúng sở thích đã mua của shop 2 lần yêu quá. Sp date dài  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
1814,Đóng gói rất chắc chắn. Mì ăn rất ngon.Shop phụ vụ tốt giao hàng nhanh lẹ.,1
1815, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Nhưng giao hàng hơi chậm ,1
1816, Good product quality Good value for money Good product quality Good value for money Excellent service by seller,1
1817, Thời gian giao hàng nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn tiền nào của đó thôi rẻ không nên mua,0
1818,Giao hàng siêu nhanh luôn mình đặt lúc trưa mà chiều shop đã gửi r shop phục vụ rất tốt,1
1819,Giầy chất lượng phù hợp giá tiền. ,1
1820,đồng hồ nói k trầy mà mới mua về xài chưa đc 1ngafy là trầy r ....  Rất không đáng tiền Rất không đáng tiền Shop phục vụ rất kém,0
1821,Chưa sd nhưng thấy đóng gói đẹp giao hàng nhanh tư vấn nhiệt tình,1
1822,Giày đẹp giao dung mẫu,1
1823,Máy dùng tốt. Hoàn thiện ko hoàn hảo ở cạnh và nút bấm. Nhưng là 1 good deal ở tầm giá. ,1
1824,Cái lều này mà nghi là lều bóng  đã thế lại bị thiếu cái cánh của nữa chứ . Chán,0
1825,Dong ho chua j da het pin roi b,1
1826,Shop giao hàng nhanh. Son màu cam sáng nên chất hơi bột lên màu chuẩn và có màu bám lại sau khi chùi.,1
1827, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Giao hàng nhanh👍,1
1828,Son lên mùi thơm dễ chịu. Mềm môi và lì màu. Đánh vs cọ sẽ đẹp hơn tô trục tiếp lên môi,1
1829,màu vẫn hơi kém sắc nhỉ,0
1830," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh
Phải nói là phô mai quá ngon bạn ạ",1
1831,Sản phẩm ko được tốt t uống đc 2 hôm mà thấy sữa về còn ít hơn trc :(,0
1832,Dùng thích á,1
1833,"Marcus Aurelius là học trò giỏi nhất của trường phái khắc kỷ một trường phái mà đặt phẩm cách là vị trí quan trọng của cuộc sống hạnh phúc trong lối sống đó tính tối giản lối sống tối giản tập trung vào những gì quan trọng nhất của cuộc sống. Những điều đó đã không được thể hiện bằng nhiều cách ở cuốn sách này. 
1) Thể hiện bìa, chất lượng giấy, màu sắc, trình bày nội dung trái ngược với trường phái, làm người đọc cho tôi cảm giác rất khó chịu, giống như một tác phẩm lớn của nhân loại lại được dịch, viết bởi một người hời hợt.

2) Khi đọc, nội dung và cách diễn dịch của tác giả cũng không thể hiện được sự sâu sắc của tác phẩm.

Khuyên các bạn tìm đọc Meditation của chính Marcus Aurelius.",0
1834,"Mọi thông số của còn này đều thua hẳn Selfie, nhưng lại có cùng mức giá bán thì nghĩ cũng khó sinh tồn thật. Ram cũng 3GB như selfie chứ đâu có hơn",0
1835,Shop rất nhiệt tình và giao hàng nhanh cũng nhanh nữa. Em thích lắm. Đóng gói sản phẩm rất đẹp và chắc chắn.,1
1836,Chất lượng sản phẩm tạm được Thời gian giao hàng chậm không giống trong hình ảnh ,0
1837,Chất kém,0
1838,"Chất giấy thật sự tệ. Rìa cắt bở và mục. Mình có cuốn này nhưng mua ở hiệu sách. So sánh thì kiểu F3 vậy. 
Giao hàng chậm.",0
1839,Shop báo có thể giao hàng trong 2-3 ngày trước khi đặt trên shopee cũng hiện lên là giao trong 2-3 ngày thì mình mới đặt hàng nhưng hàng phải 1 tuần sau mới tới làm lỡ hết việc h chẳng biết làm gì với đống hàng hỏi thì shop không trả lời. Quạt có tay cầm chỉ toàn đen trong khi bảo giao đủ màu!,0
1840, Chất lượng sản phẩm rất kém Shop phục vụ rất kém. Không có bản tiếng việt in ngoài như mình đã mua của 1 shop khác.,0
1841,Sản phẩm y hình. Có đều vận chuyển hơi bị móp mấy góc hộp. ,1
1842,"Mình thấy với tầm tiền chỉ hơn 150k thì con Xiaomi repeater này không có đối thủ,mình đã test nó với 1 con Buffalo 3 râu nhưng không hề thua kém.Và nó cũng là 1 loại Repeater thông minh kết nối điện thoại nên có nhiều cài hay nữa các bạn có thể xem thêm ở đây Hướng dẫn sử dụng và cài đặt",1
1843,Windows phone riết không nâng ứng dụng cho người dùng nữa thật là chán ai mà sử dụng nữa khi càng ngày càng kém,0
1844,Chất lượng hàng xấu,1
1845," Thời gian giao hàng rất nhanh
Đặt trắng thì gửi đen
Làm việc không chuyên nghiệp gì cả",1
1846,Mình mua chơi thôi nhưng sản phẩm ổn. Thời gian giao hàng rất nhanh,1
1847,Đóng gói cẩn thận. Chất lượng dùng tạm kích sóng không rộng lắm,1
1848," Chất lượng sản phẩm tuyệt vời
Sản phẩm đẹp hơn mong đợi
Ủng hộ lần sau nữa",1
1849, Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền,1
1850, Chất lượng sản phẩm tạm được.. pin để 10400 mAh mà sạc J7 pro 1 lần full 1 lần 50%.,0
1851,Chị chủ tư vấn nhiệt tình Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,1
1852,Ăn kg được thơm ngon như mấy shop khác  kiểu như chín chưa tới ấy nên ăn kg thơm  béo mấy,1
1853,Hàng đẹp lắm nha shop ơiiiii 😍,1
1854,Chất lượng sản phẩm rất kém. Rất không đáng tiền,0
1855,bánh to ngon so với những ng ăn lần đầu như mình sẽ thấy hơi cứng nhưng ăn lâu quen thành nghiện,1
1856,Bản dịch này có rất nhiều câu dịch khó hiểu và lủng củng. Mình cảm giác câu văn khô khan không truyền tải được cảm xúc. Mình ráng đọc đến nửa cuốn nhưng đã hết kiên nhẫn.,0
1857,giá rẻ sp đẹp ,1
1858,"100k thì vậy là tốt rồi... mang đi chơi cũng đẹp phết... đừng hoạt động mạnh thì chắc không sao... dùng  được 2 tuần rồi, giặc luôn rồi.... ỔN!!
Có cái là đến khi shiper đến cổng mới điện thoại chứ chả báo trước gì cả??",1
1859,Shop giao hàng không đúng đặt hàng. Thiếu sách nhưng vẫn giữ nguyên giá.,0
1860,Đẹp như hình nhưng lót giày dễ long. Đeo hơi kệch. Đế có vết nhăn nhỏ.Tóm lại đẹp ,1
1861," Chất lượng sản phẩm rất kém Quá tệ . Mã không sử dụng được . 
Mua ngày 3-11 hsd đến ngày 20-11 ra cửa hàng báo ngày 1-11 hết hạn . ",0
1862,Đồ j sạc lâu hết pin quá . cho 5*,1
1863,"_ Mua lần 1 giao 1 bao bì mới 1 bao bì cũ. Tôi miễn cưỡng nhận ko hoàn trả. Shop tặng vc 25k. Nhưng hàng cũ rẻ hơn hàng mới mà
_ mua lần 2 cũng giao tiếp bao bì cũ. Tôi ko nhận hàng, mà do giao hoả tốc nên nhân viên giao hàng bị trừ lương nếu ko giao dc nên đã cự với tôi. Bực
",0
1864,Cấu hình mạnh nhưng sử dụng hay bị out chương trình,1
1865,Thảm k như miêu tả mặt sau k phải vân sóng bám kém thảm hồi kém chủ shop k nhiệt tình giải đáp cho khách biết là tiền nào của nấy nhưng sản phẩm phải đúng như miêu tả không nên mua hoàn toàn không nên mua. Chất lượng sản phẩm rất kém,0
1866,Mua hàng còn được tặng kèm quà bé bé yêu c Hin😍😍😍,1
1867,"




 Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền nhưng màu thì tôi không thích lắm nhưng hok sao vẫn tốt ",1
1868," Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc, Shop phục vụ rất tốt, thời gian giao hàng nhanh.
Tuy nhiên mình không được nhận thiệp như mọi người nên hơi buồn tý.",1
1869,Gối shop tặng thấy cưng lắm. Tã thì mới tinh. Rất hài lòng,1
1870,"Với giá 99.000d thì mình có thể mua được loại tai nghe tốt hơn thế này nhiều. Chất lượng âm thanh siêu dở lại dễ đứt mua chưa gì đã hư rồi. Tiki nên xem lại nguồn hàng của bên đối tác mới đi ạ mình thích mua đồ ở Tiki vì sản phẩm có xuất xứ rõ ràng và giá cả cũng phải chăng chứ không phải nồi """"thập cẩm"""" như những trang bán hàng khác không như Tiki của bây giờ cũng bắt đầu """" tạp nham"""" quá rồi.",0
1871,Sản phẩm ok nhưng mà shop gửi thiếu hàng mình mua 20 món lận ! Nhưng cũng đã chuyển khoản lại tiền cho mình rồi. Mọi ngươi nên mua vì giá tôt chất liệu đẹp,1
1872,gửi thiếu hàng hẹn đơn sau bù ko thấy đâu,0
1873,Gkkzk,0
1874,Đóng gói sản phẩm chắc chắn date mới :),1
1875,Đa phần những sản phẩm mình mua trước đây từ Tiki hay bất cứ ở đâu đều có nhãn phụ và tem niêm phong rất đảm bảo. Tuy nhiên vừa rồi mình mua sản phẩm này thì 2 cả đều không có nhìn không khác gì hàng xách tay. Trong khi hàng xách tay bên ngoài thị trường chỉ bán có nửa giá. Vì vậy hi vọng Tiki sẽ xem lại và kiểm soát chặt chẽ hơn về nguồn hàng.,0
1876,Hàng giao rất nhanh. Đặt hàng lúc 9h sáng 12h30 đã nhận được hàng. Ví đẹp cấm vừa tay truyện hay nhiều cảm xúc và bài học cuộc sống. ,1
1877," Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, Thời gian giao hàng rất nhanh.
Máy in rất ok nhé. Lần đầu mình sử dụng loay hoay mãi mới in được nhưng chất lượng ảnh sáng rõ đẹp. Nhưng k biết dùng có bền k.",1
1878,Nó quá kém đấu điện 12v DC đúng cực mà vẫn cháy sản phẩm quá kém,0
1879,Hàng đẹp tuyệt vời như hình. Mình ở xa mua cũng sợ nhưng shop gửi hàng đẹp không lỗi giày ko nhăn nheo. Rất hài lòng. Sẽ ủng hộ shop dài dài ạ 😘,1
1880,"Sản phẩm rất ok
",1
1881,Túi cũng ok chỉ mỗi tội khoá với tay xách dở quá bằng nhựa à. Đúng là tiền nào của nấy hazjj,0
1882,Chuột dpi yếu tiền nào của đó ko nên mua  Chất lượng sản phẩm rất kém,0
1883,Phich cắm 3 chấu  ve k su dung dc lien phai mua them phich cam cho hop shop ban them phich cam cho thich hop do mất công,1
1884,"Sản phẩm chính hãng
Shop tư vấn rát nhiệt tình
👍🏻",1
1885,Son thơm dã man. Đánh lên mềm môi. Hơi bóng. Nói chung là cực thích. Iu shop,1
1886," Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. 
Phiếu bảo hành đẩy đủ. Da đẹp . Đồng hồ Giống ảnh . Mng khen giá sale rẻ đẹp 
Chúc shop buôn may bán đắt nhé ",1
1887," Chất lượng sản phẩm tuyệt vời  Thời gian giao hàng rất nhanh
- Nhưng để là đc tăng 1 vòng tay ngẫu nhiên mà giao hàng lại  không có vòng tay nào hết. ",1
1888, Chất lượng sản phẩm tuyệt vời . áo khoác rất rất đẹp. Triệu like😂💟💟💓,1
1889, Đóng gói sản phẩm chưa dk đẹp nh khá chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
1890,"Trước mình có con Casio tầm 300k đeo 5 năm ko phải thay pin, đi bơi vô tư. Dùng khéo còn thoải mái hơn con Watch này.",0
1891,lừa đảo. sp ko kết nối được,0
1892,"Thời gian giao hàng rất nhanh, 
Shop phục vụ rất tốt, Rất đáng tiền, 
Đóng gói sản phẩm rất đẹp và chắc chắn
 Rất đáng tiền",1
1893,ánh sáng yếu,0
1894," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền
Máy màu hồng siu cute luôn thời gian giao hàng thì tạp được 
Nó chúng là cho shop 5 sao",1
1895,Cực kỳ ưng ý với sản phẩm của shop đóng hàng đẹp chắc chắn hàng đúng mẫu khách đặt đặc biệt bạn chủ shop cực kỳ đág yêu và nhiệt tình hướng dẫn mình từng tý một cách thức mua hàng và nhận mã khuyến mại vì mình chưa sd shopee baoh sẽ ủng hộ bạn dài dài😍😍😍,1
1896,giao nhầm đôi đen 38 thành đen 37 rốt cuộc ko mang được mà k báo cho khách hết sz mua giùm rốt cuộc bị ôm hàng,0
1897,Hàng lỗi gãy bị trả về giờ dám bán gửi cho khách khác còn nguyên cái tem trong hộp. Lần đầu mua ok lần thứ 2 cũng là lần cuối cùng. Bye,0
1898,Hàng oke nhưng phí ship quá cao,1
1899,Khóa chưa dùng đã hỏng,0
1900," Chất lượng sản phẩm tuyệt vời
Đóng gói túi ni log may mà k bị bục túi nào
 Thời gian giao hàng rất nhanh",1
1901,sp hơi khác mô ta,0
1902,Hàng ok lắp phát ăn luôn- i from cđiplock ,1
1903,Sp đẹp y hình giao hàg hơi lâu phù hợp vs giá tiền,1
1904," Chất lượng sản phẩm tuyệt vời
 Đóng gói sản phẩm rất đẹp và chắc chắn
Anh shipper dễ thương :3 5 sao Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn",1
1905,Sản phẩm tốt giá rẻ màu đẹp cầm chắc tay đóng gói cẩn thận giao hàng nhanh cám ơn shop,1
1906,Hi Tikicho mình hỏi tại sao thông tin dây sạc là 2m mà khi mình nhận dc thì dây chỉ khoản 1m vậy????,0
1907,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt,1
1908,"Lẽ ra cho 5 ⭐️nhưng mà quần có 10c thì lại trùng màu và nhầm số nên 1 nhé! 
Chất lượng tốt! n thái độ nc với khách m ko thích. ",0
1909,Hang ngon...Fast like lightning! ,1
1910,đóng gói quá tệ hàng giao tới thùng box rách tơi tả như lá chuối gặp bảo. Nhìn hết muốn uống sữa luôn... ,0
1911,Chỉnh ngày kiểu gì vậy shop,1
1912,Giày đi êm chân nhưng dáng hơi thô,1
1913,Ghi chú là đổi sag màu đen nhưg vẫn nhận đc màu da,0
1914,Sản phẩm k giống như hình qcao,0
1915,Shop làm ăn thì chửi khách hàng.hàng bị hỏng thì đánh giá v thôi.thái độ như vạy mong các bạn né dùm cái shop này bán hàng dỏm phản hồi thì bị chửi khách như vạy.bán hàng k có tâm.,0
1916,Ghế chắc chắn,1
1917,Cái giữ nhiệt bị bung ra. Uốn ko xoăn lắm. Mùi kinh lắm,0
1918,Shop khuyến mãi hay thải hàng phế phẩm ra dưới đế thì dơ tróc keo from giày thì nhỏ so với tiêu chuẩn hỏi đổi thì kêu phải chịu phí 2 3 lần. Nếu bán hàng đàng hoàng chất lượng thì cần gì người mua phải phiền phức kêu đổi.  Chất lượng sản phẩm rất kém. Mua xong như cúng cô hồn. Phế liệu ,0
1919, Thời gian giao hàng rất nhanh Chất lượng sản phẩm khá ổn đắp lên mặt ko thấy bị dị ứng gì hết đủ 50 mask ko thiếu cái nào và mix cũng dc nhìu loại,1
1920,Mình mua 2 đôi nhưng đóng gói sp rất kém sử dụng dịch vụ giao nhanh 2h nhưng ko có tác dụng gì,0
1921,Giao k đúng màu  shop gọi điện hỏi hết màu đen còn màu hồng tím đỏ.  mình bảo giao mình 3 màu đó  lúc nhận là 2 hồng  1 tím.  Haizzzz,0
1922,Đã mua lần 2 ! Biết cách chế biến ăn sẽ rất ngon! ,1
1923,Chất lượng sản phẩm tốt đóng gói chưa tốt,1
1924,"Tui bị mê thiết kế của dòng SUHD quá chài, mỏng mịn, đẹp từ mọi góc nhìn. Lại còn thiết kế tràn cạnh nữa, cảm giác không gian, hình ảnh nó bất tận, ko bị giới hạn luôn nè.",1
1925,Gửi hàng quá nhanh.Sáng htrc đặt sáng hsau nhận dc hàng luôn👍,1
1926,Sản phẩm cực kém chất lượng. Cường lực để xước hết. Dán vào nhìn cái máy không khác gì đồ bỏ.,0
1927,giấy ko đc ướt như các loại khác mùi giấy hơi hăng hắc khó chịu  cảm giác mùi hóa học í,0
1928,Mình mua máy này từ 28/12/2017 mà đên giờ vẫn chưa lắp đc luô gọi điện lên cty 5 lần bảy lượt mới hẹn đc dv lắp lần đầu hẹn 5h chiều 29/12 thì mình ko về kịp đc nên hẹn lại 7h sáng 30/12 ngồi đợi mãi không thấy ai qua cũng ko thấy ai gọi rồi cuối cùng phải gọi lên tổng đài mới hẹn được ngày mai tới lắp. Máy thì chưa dùng nên chưa biết ra sao nhưng dv lắp thì làm mình nản quá mua thử 1 lần trên tiki cho biết chắc lần sau ko dám mua những sp tương tự cần lắp đặt như vầy. Trước mình rất hay mua sách trên tiki thấy rất hài lòng nhưng lần này thật sự thấy thất vọng nếu vẫn kinh doanh những mặt hàng như vầy thiết nghĩ các bạn phải chỉnh lại dv lắp đặt cho KH. Thanks.,0
